step,SNR_loss
628,0.0228675715625286
629,0.0171998795121908
630,0.0203083157539367
631,0.0148357283324003
632,0.0258128680288791
633,0.0230483338236808
634,0.0122779179364442
635,0.0190444346517324
636,0.0207339562475681
637,0.0250025987625122
638,0.0236335881054401
639,0.0205429941415786
640,0.0134599320590496
641,0.0204579606652259
642,0.0210858210921287
643,0.0098335072398185
644,0.0149802528321743
645,0.0129571855068206
646,0.0133942039683461
647,0.0091611901298165
648,0.0148217268288135
649,0.0146932825446128
650,0.0152881210669875
651,0.0247420761734247
652,0.0344939455389976
653,0.0176050178706645
654,0.0114276064559817
655,0.0179063733667135
656,0.0256912410259246
657,0.0171052291989326
658,0.0192929934710264
659,0.0192732699215412
660,0.0285334140062332
661,0.018803110346198
662,0.0172797627747058
663,0.0222276095300912
664,0.0253365002572536
665,0.0131311025470495
666,0.0213162973523139
667,0.0226274076849222
668,0.0261934325098991
669,0.0122833158820867
670,0.018626170232892
671,0.0193400587886571
672,0.0207387246191501
673,0.0191555991768836
674,0.0136478282511234
675,0.0186904557049274
676,0.0211370326578617
677,0.0196972638368606
678,0.0173030439764261
679,0.0160295441746711
680,0.0226695723831653
681,0.0292007084935903
682,0.0148403886705636
683,0.0164005607366561
684,0.026029460132122
685,0.0140110123902559
686,0.007991892285645
687,0.0188292264938354
688,0.0146737666800618
689,0.0170902330428361
690,0.0165703948587179
691,0.0146768353879451
692,0.0251582935452461
693,0.0141898766160011
694,0.0136647429317235
695,0.0234570577740669
696,0.0182883162051439
697,0.0145706459879875
698,0.0310992896556854
699,0.0175141468644142
700,0.0143767725676298
701,0.0170901976525783
702,0.0176290087401866
703,0.0103073846548795
704,0.0129740461707115
705,0.0197592321783304
706,0.0201475247740745
707,0.0098041594028472
708,0.0120647707954049
709,0.013829730451107
710,0.0182122271507978
711,0.0113635919988155
712,0.018356367945671
713,0.0098178768530488
714,0.0162757504731416
715,0.0310986898839473
716,0.0243247412145137
717,0.0202647522091865
718,0.018507644534111
719,0.0147839020937681
720,0.021822765469551
721,0.0185559205710887
722,0.0194377265870571
723,0.0064916457049548
724,0.0254508797079324
725,0.0280067659914493
726,0.0167706720530986
727,0.0186318345367908
728,0.0183584801852703
729,0.0125347133725881
730,0.019638841971755
731,0.0209100395441055
732,0.0165075864642858
733,0.0189936868846416
734,0.0245278384536504
735,0.0274248626083135
736,0.0176072679460048
737,0.0248103328049182
738,0.0183510854840278
739,0.0074816169217228
740,0.0199859086424112
741,0.0172277279198169
742,0.0248628109693527
743,0.0164646096527576
744,0.0244098268449306
745,0.0227888859808444
746,0.0188343748450279
747,0.0184443295001983
748,0.0164526477456092
749,0.0136904651299119
750,0.0194287076592445
751,0.0185940340161323
752,0.0230842642486095
753,0.0239370223134756
754,0.0197183340787887
755,0.0197654105722904
756,0.0136644830927252
757,0.0144412349909543
758,0.0164216924458742
759,0.0221655815839767
760,0.010815717279911
761,0.0166923347860574
762,0.0116612203419208
763,0.0119325406849384
764,0.0060286042280495
765,0.0149156292900443
766,0.0183006059378385
767,0.0133084189146757
768,0.0207031089812517
769,0.0232833791524171
770,0.0023480511736124
771,0.0139280082657933
772,0.0160575788468122
773,0.0173883792012929
774,0.0174684934318065
775,0.0133117139339447
776,0.0177346132695674
777,0.0314930714666843
778,0.0105633735656738
779,0.0163986682891845
780,0.0152422823011875
781,0.0063552511855959
782,0.0242268629372119
783,0.0210030749440193
784,0.0150096826255321
785,0.0255344621837139
786,0.0188053548336029
787,0.0232164375483989
788,0.0113662732765078
789,0.0229141432791948
790,0.0179393719881773
791,0.0166554972529411
792,0.0222893953323364
793,0.0092491079121828
794,0.0091444794088602
795,0.0325282290577888
796,0.0166869796812534
797,0.0137423817068338
798,0.0136531982570886
799,0.0289071202278137
800,0.0086482102051377
801,0.0282030329108238
802,0.022416815161705
803,0.0119316866621375
804,0.0154753141105175
805,0.0193726755678653
806,0.0222298819571733
807,0.0241126716136932
808,0.0241374969482421
809,0.0126614347100257
810,0.0235922485589981
811,0.0236569978296756
812,0.0184688549488782
813,0.0103366198018193
814,0.0269269905984401
815,0.0182098932564258
816,0.0162994284182786
817,0.0144998859614133
818,0.0112168677151203
819,0.0275164488703012
820,0.0113016134127974
821,0.0272310953587293
822,0.0142619684338569
823,0.012366390787065
824,0.0169143266975879
825,0.0121346823871135
826,0.0206460487097501
827,0.0256572533398866
828,0.0123171657323837
829,0.0141114704310894
830,0.0168325956910848
831,0.0270029604434967
832,0.0120796058326959
833,0.0163153260946273
834,0.0110850688070058
835,0.017003022134304
836,0.0186314284801483
837,0.0195120405405759
838,0.0162839442491531
839,0.014612809754908
840,0.026686355471611
841,0.0184808615595102
842,0.0253709107637405
843,0.0194668024778366
844,0.0196728631854057
845,0.0187813974916934
846,0.0172081440687179
847,0.010332541540265
848,0.0199542138725519
849,0.017113983631134
850,0.0191791784018278
851,0.0144911501556634
852,0.0239215586334466
853,0.0181275550276041
854,0.0239313282072544
855,0.027797307819128
856,0.0285125505179166
857,0.0215051304548978
858,0.0049816588871181
859,0.0203326679766178
860,0.0174032319337129
861,0.0234563518315553
862,0.0161192938685417
863,0.0196242537349462
864,0.0167885310947895
865,0.0056664939038455
866,0.0217864960432052
867,0.0134841129183769
868,0.0212263036519289
869,0.0175901763141155
870,0.0064415792003273
871,0.0187914669513702
872,0.0131111461669206
873,0.0226792283356189
874,0.0137461377307772
875,0.0315463580191135
876,0.0203670375049114
877,0.0239309407770633
878,0.0193132497370243
879,0.0195961035788059
880,0.0313055142760276
881,0.0163676030933856
882,0.0084421150386333
883,0.021286129951477
884,0.0196274481713771
885,0.0275251474231481
886,0.0251896809786558
887,0.0206815600395202
888,0.0167518779635429
889,0.0171313565224409
890,0.012117494828999
891,0.0123428776860237
892,0.0251640826463699
893,0.0175990089774131
894,0.0168884247541427
895,0.0143654383718967
896,0.0260696485638618
897,0.0249170809984207
898,0.0237985868006944
899,0.0276935510337352
900,0.0235263966023921
901,0.0216067768633365
902,0.0113017717376351
903,0.0161957889795303
904,0.023517832159996
905,0.0271594729274511
906,0.0177664775401353
907,0.0091237686574459
908,0.0198476687073707
909,0.0180450230836868
910,0.0158757008612155
911,0.0158531684428453
912,0.0146259423345327
913,0.0179668106138706
914,0.0210673119872808
915,0.020874086767435
916,0.038721427321434
917,0.0296005085110664
918,0.021072220057249
919,0.0180770978331565
920,0.0202696975320577
921,0.0096040675416588
922,0.0281214583665132
923,0.0152520751580595
924,0.0214042514562606
925,0.0261393301188945
926,0.0172972902655601
927,0.0134567413479089
928,0.0198796149343252
929,0.0177563596516847
930,0.0236714668571949
931,0.0105726309120655
932,0.0134224854409694
933,0.0134052000939846
934,0.016105018556118
935,0.0149176763370633
936,0.0284587834030389
937,0.0179638043045997
938,0.0265232659876346
939,0.006048284471035
940,0.015526128001511
941,0.0192924533039331
942,0.0162459407001733
943,0.0085962582379579
944,0.016135036945343
945,0.0176855958998203
946,0.0169196594506502
947,0.0224146340042352
948,0.0190828777849674
949,0.0150002390146255
950,0.0149614820256829
951,0.0248239263892173
952,0.0184860099107027
953,0.0264576449990272
954,0.0207344405353069
955,0.0177002996206283
956,0.0141775105148553
957,0.0207860972732305
958,0.0139788202941417
959,0.010036826133728
960,0.0206500589847564
961,0.0295230466872453
962,0.0127557171508669
963,0.0217046830803155
964,0.0127129815518856
965,0.016876183450222
966,0.0127437375485897
967,0.0251915659755468
968,0.0134885869920253
969,0.021009286865592
970,0.0215319339185953
971,0.0116308564320206
972,0.0159051306545734
973,0.0141603220254182
974,0.0105150351300835
975,0.0194926522672176
976,0.0208172053098678
977,0.014358727261424
978,0.021225294098258
979,0.0080321608111262
980,0.0498263277113437
981,0.0321481227874755
982,0.0241808518767356
983,0.0250483509153127
984,0.032817643135786
985,0.0200016573071479
986,0.0235761106014251
987,0.0100023439154028
988,0.020944807678461
989,0.0215865485370159
990,0.0192841626703739
991,0.0108017269521951
992,0.0128659456968307
993,0.0170347951352596
994,0.018494576215744
995,0.0186982750892639
996,0.0225653871893882
997,0.0222984664142131
998,0.0175303593277931
999,0.0198122784495353
1000,0.0172768142074346
1001,0.01588586717844
1002,0.0131409149616956
1003,0.0149478632956743
1004,0.0050372472032904
1005,0.0155578199774026
1006,0.0202827025204896
1007,0.0079042585566639
1008,0.0173198170959949
1009,0.0216602757573127
1010,0.0169202573597431
1011,0.008328559808433
1012,0.0166398156434297
1013,0.0211210846900939
1014,0.0164447054266929
1015,0.032350305467844
1016,0.0182575695216655
1017,0.0147612579166889
1018,0.0209467187523841
1019,0.0132343247532844
1020,0.0216096397489309
1021,0.0280551984906196
1022,0.0208394676446914
1023,0.0256221741437912
1024,0.018316600471735
1025,0.0167670175433158
1026,0.0213029347360134
1027,0.0125713059678673
1028,0.0206789448857307
1029,0.016735291108489
1030,0.0297837778925895
1031,0.0217057429254055
1032,0.0158549211919307
1033,0.0154548846185207
1034,0.0095057701691985
1035,0.0139223895967006
1036,0.0203845035284757
1037,0.0239628478884696
1038,0.0133842984214425
1039,0.0183068737387657
1040,0.0228225868195295
1041,0.0147177223116159
1042,0.0262559652328491
1043,0.0083379223942756
1044,0.0133706480264663
1045,0.0298715289682149
1046,0.020755011588335
1047,0.0162681080400943
1048,0.0154501572251319
1049,0.0224757604300975
1050,0.0143880788236856
1051,0.0185153074562549
1052,0.0085592623800039
1053,0.0275312773883342
1054,0.0134352138265967
1055,0.0154141206294298
1056,0.0141103183850646
1057,0.0234301332384347
1058,0.0095959566533565
1059,0.0200472883880138
1060,0.005836013238877
1061,0.0133515875786542
1062,0.0134872235357761
1063,0.0344425737857818
1064,0.0157090872526168
1065,0.0183139815926551
1066,0.0178816523402929
1067,0.0265522226691246
1068,0.0189396701753139
1069,0.0135148391127586
1070,0.0177947413176298
1071,0.0159594807773828
1072,0.0196327082812786
1073,0.0218000952154397
1074,0.0184492357075214
1075,0.0193479023873806
1076,0.0270401276648044
1077,0.0092144776135683
1078,0.012291494756937
1079,0.0100465780124068
1080,0.0235417522490024
1081,0.0113589875400066
1082,0.018657948821783
1083,0.0174192897975444
1084,0.0124799944460392
1085,0.0157585199922323
1086,0.0208630003035068
1087,0.0239154230803251
1088,0.0179428663104772
1089,0.0242376327514648
1090,0.0201256889849901
1091,0.0278274603188037
1092,0.0280551835894584
1093,0.0163273811340332
1094,0.0197005569934844
1095,0.0139455897733569
1096,0.0304585006088018
1097,0.0211229473352432
1098,0.0201091580092906
1099,0.0185957830399274
1100,0.0255169533193111
1101,0.0268013253808021
1102,0.0289597883820533
1103,0.013470591045916
1104,0.0155068347230553
1105,0.0125190373510122
1106,0.0184601116925477
1107,0.007897762581706
1108,0.0246862545609474
1109,0.0162753593176603
1110,0.0086909979581832
1111,0.0199170969426631
1112,0.0124008627608418
1113,0.016738761216402
1114,0.0167049579322338
1115,0.0110839158296585
1116,0.0166028775274753
1117,0.0199371855705976
1118,0.023131338879466
1119,0.0132414568215608
1120,0.0125705935060977
1121,0.0085108494386076
1122,0.0076651726849377
1123,0.0231071468442678
1124,0.0216354690492153
1125,0.0316085740923881
1126,0.0250649377703666
1127,0.019896000623703
1128,0.0213630516082048
1129,0.0157865677028894
1130,0.0259083993732929
1131,0.0129370028153061
1132,0.009993901476264
1133,0.0266806539148092
1134,0.0267225876450538
1135,0.0144822020083665
1136,0.0162030048668384
1137,0.0111603802070021
1138,0.0171154886484146
1139,0.0157649759203195
1140,0.0139746628701686
1141,0.0215646810829639
1142,0.0172624308615922
1143,0.0163132511079311
1144,0.0099927261471748
1145,0.0141545534133911
1146,0.0205185003578662
1147,0.0269691571593284
1148,0.015925470739603
1149,0.0128106102347373
1150,0.0118140997365117
1151,0.0173046719282865
1152,0.0220990367233753
1153,0.0196900814771652
1154,0.0171957314014434
1155,0.018266674131155
1156,0.0105429235845804
1157,0.0154724773019552
1158,0.0097024086862802
1159,0.0099208457395434
1160,0.0235790871083736
1161,0.0214060209691524
1162,0.0165564585477113
1163,0.0117617780342698
1164,0.0099092638120055
1165,0.0174631588160991
1166,0.0148161239922046
1167,0.0116010541096329
1168,0.0148922000080347
1169,0.0239293165504932
1170,0.0199896916747093
1171,0.0161527767777442
1172,0.0168072208762168
1173,0.0141523629426956
1174,0.0107814017683267
1175,0.0172065608203411
1176,0.0287456288933753
1177,0.0134584652259945
1178,0.0213946364820003
1179,0.0152664072811603
1180,0.0206877812743186
1181,0.0211051777005195
1182,0.0215003080666065
1183,0.0177581869065761
1184,0.0301296040415763
1185,0.0224839486181736
1186,0.0277389511466026
1187,0.0188294220715761
1188,0.0175746344029903
1189,0.0154285971075296
1190,0.0248914901167154
1191,0.0148858902975916
1192,0.0109261563047766
1193,0.0206665527075529
1194,0.0177827049046754
1195,0.0049780709668993
1196,0.0176561195403337
1197,0.0213568303734064
1198,0.014114486053586
1199,0.0171543154865503
1200,0.0107596665620803
1201,0.0221113227307796
1202,0.0210346821695566
1203,0.0232013445347547
1204,0.0213719308376312
1205,0.0053622405976057
1206,0.0187961943447589
1207,0.0244920700788497
1208,0.0123998764902353
1209,0.0137651320546865
1210,0.0209409557282924
1211,0.0173264220356941
1212,0.0287630967795848
1213,0.0168934389948844
1214,0.0141843743622303
1215,0.0189968161284923
1216,0.015147122554481
1217,0.0237420964986085
1218,0.0183378923684358
1219,0.0203321892768144
1220,0.0277916714549064
1221,0.0157303269952535
1222,0.0139981359243392
1223,0.0142046399414539
1224,0.0278395880013704
1225,0.01980054192245
1226,0.0144686149433255
1227,0.0198599211871624
1228,0.0171015355736017
1229,0.0179539415985345
1230,0.0123061835765838
1231,0.0128327496349811
1232,0.0129689406603574
1233,0.0169167295098304
1234,0.013046852312982
1235,0.0199225787073373
1236,0.0112528037279844
1237,0.0284708850085735
1238,0.0084906537085771
1239,0.0135825965553522
1240,0.016694102436304
1241,0.0177143737673759
1242,0.004157596733421
1243,0.0114656994119286
1244,0.0142238708212971
1245,0.0198579300194978
1246,0.0144791649654507
1247,0.013822522945702
1248,0.0170154590159654
1249,0.0212198812514543
1250,0.0188165791332721
1251,0.0289710592478513
1252,0.0180078968405723
1253,0.0231696031987667
1254,0.0322016440331935
1255,0.0195272732526063
1256,0.0230829305946826
1257,0.015696233138442
1258,0.0180461332201957
1259,0.0232296586036682
