Step,L1_loss
205,0.0960045084357261
206,0.0823006927967071
207,0.065786600112915
208,0.0887467339634895
209,0.0708638131618499
210,0.0833175703883171
211,0.1037770211696624
212,0.0885632187128067
213,0.077594555914402
214,0.0316535159945488
215,0.0545577332377433
216,0.0497193671762943
217,0.0476155243813991
218,0.0565438121557235
219,0.0761505588889122
220,0.0804764777421951
221,0.0565362572669982
222,0.094549223780632
223,0.050544798374176
224,0.032560508698225
225,0.1120476424694061
226,0.057950772345066
227,0.0678244531154632
228,0.0800713002681732
229,0.1399911493062973
230,0.0701242163777351
231,0.0497416369616985
232,0.0620116963982582
233,0.1022925674915313
234,0.0724310725927352
235,0.0644618272781372
236,0.06101606041193
237,0.0653431415557861
238,0.0537804551422596
239,0.0664964616298675
240,0.0593573227524757
241,0.0891317203640937
242,0.0643839836120605
243,0.0703459158539772
244,0.0795793980360031
245,0.0628568232059478
246,0.064756192266941
247,0.0642804354429245
248,0.065617561340332
249,0.0416111871600151
250,0.0701253712177276
251,0.0707609057426452
252,0.0576694831252098
253,0.0967763662338256
254,0.0607127249240875
255,0.0519170239567756
256,0.0605243295431137
257,0.0690545588731765
258,0.0745980441570282
259,0.0642357170581817
260,0.0908249020576477
261,0.0500974506139755
262,0.0887326076626777
263,0.0553412288427352
264,0.0652803033590316
265,0.1058022826910018
266,0.0830113887786865
267,0.0576213374733924
268,0.0618001073598861
269,0.0734808221459388
270,0.0868141576647758
271,0.0537967681884765
272,0.0888581797480583
273,0.0802843943238258
274,0.0851691961288452
275,0.0545547008514404
276,0.0352920070290565
277,0.0631159022450447
278,0.0881409049034118
279,0.0669530406594276
280,0.0420797057449817
281,0.0591621175408363
282,0.1032309755682945
283,0.0566080883145332
284,0.0815643370151519
285,0.1157410591840744
286,0.0650364309549331
287,0.0513369888067245
288,0.0626313239336013
289,0.0632866695523262
290,0.0432345382869243
291,0.0589223876595497
292,0.0727264434099197
293,0.0772775262594223
294,0.0788096860051155
295,0.0637076124548912
296,0.06508519500494
297,0.0579732209444046
298,0.0461021102964878
299,0.0525819845497608
300,0.0946980863809585
301,0.0611278265714645
302,0.0975414291024208
303,0.0596032291650772
304,0.0722034946084022
305,0.0687370747327804
306,0.0715939402580261
307,0.0744984298944473
308,0.0392717979848384
309,0.0473929569125175
310,0.047850102186203
311,0.0624334439635276
312,0.0729590058326721
313,0.1203281730413436
314,0.0698416084051132
315,0.0821525305509567
316,0.0948594585061073
317,0.0503887832164764
318,0.0626924484968185
319,0.0804851800203323
320,0.0617415904998779
321,0.0879845917224884
322,0.0445123687386512
323,0.0585946887731552
324,0.0731244087219238
325,0.0743812546133995
326,0.0415605008602142
327,0.0556852482259273
328,0.0424845814704895
329,0.0584723055362701
330,0.0522567108273506
331,0.0636817961931228
332,0.0951588302850723
333,0.0972219258546829
334,0.0899178981781005
335,0.064490720629692
336,0.0430629774928092
337,0.085487961769104
338,0.0762447416782379
339,0.0699995309114456
340,0.0626584291458129
341,0.0580114349722862
342,0.0696350410580635
343,0.0680136829614639
344,0.0920384526252746
345,0.0997961834073066
346,0.0775072127580642
347,0.0782907903194427
348,0.052200049161911
349,0.0573738105595111
350,0.0795263946056366
351,0.0992796495556831
352,0.04990229383111
353,0.0559037886559963
354,0.0486885011196136
355,0.0814792811870575
356,0.0635876134037971
357,0.104715421795845
358,0.0523729063570499
359,0.0833194106817245
360,0.0407676957547664
361,0.0476852990686893
362,0.0638478100299835
363,0.0654727295041084
364,0.0497042573988437
365,0.0911910682916641
366,0.0648232474923133
367,0.0574849024415016
368,0.0472602695226669
369,0.0820304825901985
370,0.067874401807785
371,0.0899602994322776
372,0.0561552494764328
373,0.0553668513894081
374,0.0789471790194511
375,0.0792240798473358
376,0.0626510307192802
377,0.050400361418724
378,0.0397416315972805
379,0.0608793944120407
380,0.0963259190320968
381,0.0620021000504493
382,0.0600785762071609
383,0.0952423810958862
384,0.0646810084581375
385,0.0952116996049881
386,0.029311180114746
387,0.072392851114273
388,0.047657947987318
389,0.0486828088760376
390,0.045314997434616
391,0.0633985325694084
392,0.0535005331039428
393,0.0842529088258743
394,0.0583830811083316
395,0.0651803091168403
396,0.0787205025553703
397,0.0514773726463317
398,0.0769114792346954
399,0.0803662240505218
400,0.0565081797540187
401,0.066677339375019
402,0.066713772714138
403,0.0710289925336837
404,0.0650529265403747
405,0.0492826886475086
406,0.0678972974419593
407,0.0448621362447738
408,0.0587438680231571
409,0.0608281418681144
410,0.0794366002082824
411,0.0970344841480255
412,0.0623944178223609
413,0.0795336961746215
414,0.0543441586196422
415,0.049848087131977
416,0.0522134266793727
417,0.0794365480542182
418,0.0396932512521743
419,0.080280415713787
420,0.2602244913578033
421,0.0967746451497078
422,0.0767024457454681
423,0.0637141168117523
424,0.0409209094941616
425,0.0591611415147781
426,0.0942804291844368
427,0.0289409384131431
428,0.0448618419468402
429,0.0652389675378799
430,0.0428562462329864
431,0.0671322643756866
432,0.0553033351898193
433,0.0569591149687767
434,0.0455344170331954
435,0.0617189556360244
436,0.0694953352212905
437,0.0559998042881488
438,0.0893271043896675
439,0.0655232891440391
440,0.1166200116276741
441,0.077588640153408
442,0.0915181785821914
443,0.0595158338546752
444,0.0475896894931793
445,0.0711106806993484
446,0.0547662153840065
447,0.0690884366631507
448,0.0507930740714073
449,0.0806194841861724
450,0.0743012204766273
451,0.0486852675676345
452,0.092406652867794
453,0.0636730790138244
454,0.098623901605606
455,0.0518480911850929
456,0.0794103667140007
457,0.0625827610492706
458,0.0782300978899002
459,0.0594687201082706
460,0.0584674403071403
461,0.0685743167996406
462,0.0629122257232666
463,0.0793747976422309
464,0.0499451644718647
465,0.0568515099585056
466,0.0715965330600738
467,0.0677652731537818
468,0.0563449822366237
469,0.0758469924330711
470,0.0388715714216232
471,0.0697766542434692
472,0.0706181228160858
473,0.0807393491268158
474,0.1064654737710952
475,0.0523645877838134
476,0.050149530172348
477,0.0483896881341934
478,0.0711778253316879
479,0.0845800638198852
480,0.0720576718449592
481,0.0843417048454284
482,0.0627983659505844
483,0.0471604168415069
484,0.0612947195768356
485,0.0433704704046249
486,0.0485476553440094
487,0.0570889711380004
488,0.0650498420000076
489,0.1085870712995529
490,0.0819798484444618
491,0.071614995598793
492,0.0606928020715713
493,0.0531512722373008
494,0.0612139552831649
495,0.0574458613991737
496,0.0784922763705253
497,0.0621058866381645
498,0.0567237921059131
499,0.026375338435173
500,0.0493121296167373
501,0.0647776573896408
502,0.1391313970088958
503,0.1131308227777481
504,0.0546084828674793
505,0.1167638376355171
506,0.052097700536251
507,0.0592484325170517
508,0.0693353563547134
509,0.0943868905305862
510,0.0688027516007423
511,0.06885427236557
512,0.0683565884828567
513,0.0526919811964035
514,0.0561690255999565
515,0.0557843372225761
516,0.0669651478528976
517,0.0625218302011489
518,0.069994568824768
519,0.0508122816681861
520,0.0520788766443729
521,0.0744834095239639
522,0.039508830755949
523,0.0705174654722213
524,0.0432390794157981
525,0.1266432851552963
526,0.0951012820005416
527,0.079932652413845
528,0.0516903176903724
529,0.0736224204301834
530,0.0637247562408447
531,0.0800140649080276
532,0.0834989845752716
533,0.0733214393258094
534,0.0696627795696258
535,0.0592582896351814
536,0.0716379135847091
537,0.0668701231479644
538,0.0442519560456275
539,0.0779202207922935
540,0.0645592361688613
541,0.0599595382809639
542,0.0644027218222618
543,0.0847886800765991
544,0.0458519086241722
545,0.0994976460933685
546,0.0949836820363998
547,0.0674906373023986
548,0.0579275637865066
549,0.0750737488269805
550,0.1054525524377822
551,0.0483052022755146
552,0.0735474452376365
553,0.1016770303249359
554,0.117794744670391
555,0.1161296218633651
556,0.0600348822772502
557,0.053336426615715
558,0.0670298039913177
559,0.0757374614477157
560,0.0631299540400505
561,0.0720442086458206
562,0.0615729242563247
563,0.0855523347854614
564,0.0735208541154861
565,0.0538692884147167
566,0.0469403117895126
567,0.0711249113082885
568,0.0854966044425964
569,0.0843626260757446
570,0.0729619115591049
571,0.082956738770008
572,0.071583479642868
573,0.0618207827210426
574,0.0646191015839576
575,0.0667684227228164
576,0.0663424879312515
577,0.0440732277929782
578,0.0767914652824401
579,0.0798512771725654
580,0.0507397279143333
581,0.0355882234871387
582,0.078507974743843
583,0.0650800466537475
584,0.0756081715226173
585,0.0942570120096206
586,0.055696565657854
587,0.0882083922624588
588,0.0592018961906433
589,0.1006736755371093
590,0.0832016170024871
591,0.0673917531967163
592,0.0577835589647293
593,0.0746554583311081
594,0.0503153167665004
595,0.0828538462519645
596,0.0629332289099693
597,0.0741062387824058
598,0.0527491122484207
599,0.056752972304821
600,0.0808938443660736
601,0.0491264835000038
602,0.0927448496222496
603,0.0816870778799057
604,0.0642261803150177
605,0.100070871412754
606,0.0813410729169845
607,0.0514581426978111
608,0.0977958515286445
609,0.0469091385602951
610,0.0440061129629612
611,0.0540791898965835
612,0.0667965933680534
613,0.0631897002458572
614,0.0597171820700168
615,0.0422637239098548
616,0.0536940321326255
617,0.0995666533708572
618,0.0758994594216346
619,0.0781550556421279
620,0.0866617560386657
621,0.080998845398426
622,0.0539756640791893
623,0.0713455826044082
624,0.0671242028474807
625,0.0396568700671196
626,0.0786630064249038
627,0.0897211134433746
628,0.1141672357916832
629,0.0586179234087467
630,0.0701899528503418
631,0.0875411629676818
632,0.0748025327920913
633,0.0633795261383056
634,0.0499823167920112
635,0.0540933720767498
636,0.0471011400222778
637,0.0881989672780036
638,0.0787853077054023
639,0.1206113025546073
640,0.0722703337669372
641,0.0588612556457519
642,0.0831374526023864
643,0.0459832176566123
644,0.0367181301116943
645,0.0565237551927566
646,0.0797862187027931
647,0.0596809089183807
648,0.0525746867060661
649,0.048994593322277
650,0.0608338192105293
651,0.1046340242028236
652,0.0712056010961532
653,0.0489452481269836
654,0.0399441085755825
655,0.0686728134751319
656,0.0509431213140487
657,0.0674970299005508
658,0.095391109585762
659,0.0593927763402462
660,0.06280317902565
661,0.0568638555705547
662,0.0787980332970619
663,0.0680826753377914
664,0.0944065749645233
665,0.0454514063894748
666,0.0592608600854873
667,0.0705428496003151
668,0.0746480971574783
669,0.0459176301956176
670,0.0723487511277198
671,0.052672017365694
672,0.0594834312796592
673,0.070277065038681
674,0.0745515376329422
675,0.0612258538603782
676,0.064949445426464
677,0.0814799591898918
678,0.0570257045328617
679,0.061543021351099
680,0.0893016830086708
681,0.1003883481025695
682,0.0370913036167621
683,0.0600792616605758
684,0.1039919033646583
685,0.0550331026315689
686,0.0438096597790718
687,0.0797329396009445
688,0.0543188378214836
689,0.0744148641824722
690,0.085514947772026
691,0.0567705929279327
692,0.0858821347355842
693,0.0708499550819397
694,0.069393903017044
695,0.0887631997466087
696,0.0483166836202144
697,0.0543459728360176
698,0.0736062228679657
699,0.0619713589549064
700,0.0611990690231323
701,0.0541636608541011
702,0.0585003942251205
703,0.0370009317994117
704,0.0618405044078826
705,0.076445534825325
706,0.0704405754804611
707,0.0543739423155784
708,0.0486613437533378
709,0.0488030537962913
710,0.0539442338049411
711,0.0415148213505744
712,0.067091628909111
713,0.0707389563322067
714,0.0652997493743896
715,0.0720806270837783
716,0.0742034763097763
717,0.0512889102101326
718,0.0938373953104019
719,0.0593758039176464
720,0.082102246582508
721,0.0851510316133499
722,0.0578443817794323
723,0.0521720871329307
724,0.0824790373444557
725,0.0812460035085678
726,0.0529937967658042
727,0.0856542289257049
728,0.0566020607948303
729,0.0791441202163696
730,0.0711216852068901
731,0.0569305606186389
732,0.0476840063929557
733,0.0977973937988281
734,0.0854920744895935
735,0.0615783259272575
736,0.0612739920616149
737,0.0929261520504951
738,0.0437957905232906
739,0.0448197871446609
740,0.060576781630516
741,0.0573786795139312
742,0.0531091094017028
743,0.0642065405845642
744,0.0693741366267204
745,0.0760547444224357
746,0.0594506561756134
747,0.0586974769830703
748,0.0511179342865943
749,0.0528743751347065
750,0.0578783154487609
751,0.0783195346593856
752,0.0824533700942993
753,0.1003579646348953
754,0.0717773735523223
755,0.0913522765040397
756,0.0483215525746345
757,0.0487425699830055
758,0.0500116050243377
759,0.0713034495711326
760,0.0957582369446754
761,0.0671960860490799
762,0.0638829469680786
763,0.0413581319153308
764,0.0392712093889713
765,0.0559990219771862
766,0.0965004339814186
767,0.0536174923181533
768,0.1137564554810524
769,0.0709514319896698
770,0.0290966965258121
771,0.0900604873895645
772,0.0736867114901542
773,0.0722642466425895
774,0.0654659867286682
775,0.0520977079868316
776,0.0485400334000587
777,0.0736912339925766
778,0.0738383159041404
779,0.0443483181297779
780,0.0716610923409462
781,0.0794325470924377
782,0.0782665163278579
783,0.0604339689016342
784,0.0709119737148284
785,0.0660180673003196
786,0.0515011362731456
787,0.0647618323564529
788,0.0619401820003986
789,0.0670978128910064
790,0.0514913648366928
791,0.0596101656556129
792,0.0642996877431869
793,0.079653576016426
794,0.0633522570133209
795,0.0750787779688835
796,0.0443790182471275
797,0.0612844452261924
798,0.1126203387975692
799,0.0787947624921798
800,0.0717647150158882
801,0.0651798099279403
802,0.1266703605651855
803,0.0664173513650894
804,0.0583245381712913
805,0.0667432397603988
806,0.0873597264289856
807,0.1052782982587814
808,0.0735640227794647
809,0.1102636605501174
810,0.0749148279428482
811,0.0713199973106384
812,0.0648718774318695
813,0.0533377900719642
814,0.1139192134141922
815,0.0723538547754287
816,0.1122432947158813
817,0.0679303929209709
818,0.0494770482182502
819,0.0872593149542808
820,0.0636540129780769
821,0.0795736908912658
822,0.0493640452623367
823,0.0578075051307678
824,0.0504636093974113
825,0.0662775561213493
826,0.0734277814626693
827,0.0718346461653709
828,0.0678693056106567
829,0.0678730905055999
830,0.0682235434651374
831,0.0933912247419357
832,0.0432940535247325
833,0.051781840622425
834,0.0715587213635444
835,0.0554065927863121
836,0.0746757537126541
837,0.0786379352211952
838,0.0595927275717258
839,0.0900089368224144
840,0.1161857768893241
841,0.0860184356570243
842,0.0576009191572666
843,0.0569792464375495
844,0.1012289524078369
845,0.0658153071999549
846,0.1172572076320648
847,0.0778407901525497
848,0.0854020416736602
849,0.0566012896597385
850,0.0621770620346069
851,0.0546610839664936
852,0.0617595314979553
853,0.0752443373203277
854,0.0581517368555069
855,0.1005988344550132
856,0.0752831697463989
857,0.0838763564825058
858,0.0341470390558242
859,0.0749564170837402
860,0.0655372962355613
861,0.0816524922847747
862,0.0636667609214782
863,0.0623320341110229
864,0.0843150913715362
865,0.0362438224256038
866,0.0563502088189125
867,0.0640248134732246
868,0.0812073871493339
869,0.0902523621916771
870,0.0373039916157722
871,0.0656778141856193
872,0.0513053983449935
873,0.0697434991598129
874,0.0458402670919895
875,0.0821399614214897
876,0.0603291615843772
877,0.0774726644158363
878,0.087454505264759
879,0.0566664487123489
880,0.0744312852621078
881,0.0624859519302845
882,0.0800616070628166
883,0.054524790495634
884,0.0781183987855911
885,0.0616663806140422
886,0.0637886822223663
887,0.069198340177536
888,0.0700909793376922
889,0.0554776564240455
890,0.048665102571249
891,0.0536469854414463
892,0.0670687407255172
893,0.0562310740351676
894,0.0547134838998317
895,0.0609299466013908
896,0.0711425170302391
897,0.1266224682331085
898,0.0843520015478134
899,0.0783880054950714
900,0.0558052584528923
901,0.0833300799131393
902,0.0537948720157146
903,0.0599716715514659
904,0.066341832280159
905,0.0814844369888305
906,0.0675343573093414
907,0.0731121897697448
908,0.0631871670484542
909,0.0561034455895423
910,0.0546596124768257
911,0.0539459660649299
912,0.0417140573263168
913,0.0694649368524551
914,0.0683730095624923
915,0.0795033872127533
916,0.0823061689734458
917,0.0767628028988838
918,0.0725292712450027
919,0.0696591287851333
920,0.0764814317226409
921,0.0490977764129638
922,0.0617213062942028
923,0.0622191354632377
924,0.0631994009017944
925,0.0637504309415817
926,0.0592718310654163
927,0.0909837558865547
928,0.0838723182678222
929,0.0643599778413772
930,0.0865594148635864
931,0.0794140696525573
932,0.0915827974677085
933,0.0541991889476776
934,0.0713449865579605
935,0.0533903129398822
936,0.0649681240320205
937,0.0760238021612167
938,0.0635973066091537
939,0.0351694524288177
940,0.0837437063455581
941,0.0567853450775146
942,0.0742167681455612
943,0.0432195737957954
944,0.0612713918089866
945,0.0441357009112834
946,0.087287425994873
947,0.0723612606525421
948,0.072778970003128
949,0.0487490221858024
950,0.06248464807868
951,0.0674633905291557
952,0.0742962807416915
953,0.0607781037688255
954,0.0650446712970733
955,0.0610104240477085
956,0.0667037218809127
957,0.0785144865512847
958,0.0853509530425071
959,0.0525831021368503
960,0.0541703775525093
961,0.0733839720487594
962,0.0753533020615577
963,0.0764183551073074
964,0.0493657439947128
965,0.0749964863061904
966,0.0938873887062072
967,0.0600992143154144
968,0.0565925985574722
969,0.069613292813301
970,0.0984708443284034
971,0.0736585259437561
972,0.0729938447475433
973,0.0529524385929107
974,0.0474297776818275
975,0.0551388189196586
976,0.0814032256603241
977,0.0598038062453269
978,0.0922822877764701
979,0.0560087636113166
980,0.0900374501943588
981,0.0677378103137016
982,0.0783071517944336
983,0.0615029633045196
984,0.0760931223630905
985,0.0583998039364814
986,0.0827225297689437
987,0.0457744114100933
988,0.0588050931692123
989,0.0724804922938346
990,0.0563690140843391
991,0.0477890595793724
992,0.0499030128121376
993,0.0574883706867694
994,0.070646271109581
995,0.062242928892374
996,0.0664158314466476
997,0.0813524946570396
998,0.0851426273584365
999,0.0816555321216583
1000,0.0917943120002746
1001,0.047537088394165
1002,0.0669810622930526
1003,0.0917223989963531
1004,0.1096924543380737
1005,0.0528681352734565
1006,0.0635570660233497
1007,0.0665169954299926
1008,0.0817440152168273
1009,0.0797913521528244
1010,0.0590843707323074
1011,0.1176216155290603
1012,0.081250287592411
1013,0.0655799284577369
1014,0.0731373280286789
1015,0.0882084220647811
1016,0.0616343915462493
1017,0.0665803328156471
1018,0.0700834169983863
1019,0.0882043838500976
1020,0.0684668272733688
1021,0.077296033501625
1022,0.0983622819185257
1023,0.0730060636997222
1024,0.0710949674248695
1025,0.0632987022399902
1026,0.0742191970348358
1027,0.0585937723517417
1028,0.1090748459100723
1029,0.0516303554177284
1030,0.0669817924499511
1031,0.0639867335557937
1032,0.0819113850593566
1033,0.0452585257589817
1034,0.047268696129322
1035,0.0703226253390312
1036,0.0594442412257194
1037,0.0986388325691223
1038,0.0821252763271331
1039,0.0737927109003067
1040,0.0959106981754303
1041,0.0555159747600555
1042,0.0660044699907302
1043,0.0416723899543285
1044,0.0444666445255279
1045,0.0701215639710426
1046,0.0590143725275993
1047,0.0588568747043609
1048,0.0500854514539241
1049,0.0647103413939476
1050,0.0428116768598556
1051,0.0800541043281555
1052,0.0630410313606262
1053,0.0712867230176925
1054,0.0473525710403919
1055,0.0629619359970092
1056,0.0521363876760005
1057,0.0814650505781173
1058,0.0393956527113914
1059,0.0583483800292015
1060,0.091720163822174
1061,0.0473045110702514
1062,0.0785121545195579
1063,0.0718152895569801
1064,0.0594249367713928
1065,0.0507828667759895
1066,0.0831502825021743
1067,0.0567924417555332
1068,0.0733939707279205
1069,0.1073186993598938
1070,0.0723141580820083
1071,0.0554531067609787
1072,0.0559606328606605
1073,0.0970900058746337
1074,0.0587262101471424
1075,0.0664214342832565
1076,0.0965624451637268
1077,0.083061084151268
1078,0.0776678472757339
1079,0.0478411540389061
1080,0.0940427631139755
1081,0.0442141443490982
1082,0.0749018788337707
1083,0.0747963041067123
1084,0.04263287037611
1085,0.0891942679882049
1086,0.0757818669080734
1087,0.0736450925469398
1088,0.0600351318717002
1089,0.0726725757122039
1090,0.0783421099185943
1091,0.0678469464182853
1092,0.0843051746487617
1093,0.0541970059275627
1094,0.061798620969057
1095,0.0616286396980285
1096,0.0772597789764404
1097,0.0827477127313613
1098,0.065454214811325
1099,0.0613958016037941
1100,0.0589789375662803
1101,0.0741568803787231
1102,0.0767828375101089
1103,0.0510164573788642
1104,0.0601510852575302
1105,0.0424093380570411
1106,0.0608893632888793
1107,0.0455294363200664
1108,0.0745531395077705
1109,0.0435095205903053
1110,0.0517977103590965
1111,0.0840949416160583
1112,0.0455996096134185
1113,0.0838989689946174
1114,0.0722043886780738
1115,0.0752431005239486
1116,0.0935815125703811
1117,0.0596713125705719
1118,0.0789540037512779
1119,0.0505371019244194
1120,0.0470759943127632
1121,0.0872795432806015
1122,0.0431538224220275
1123,0.0797355249524116
1124,0.0502421334385871
1125,0.0828687995672226
1126,0.0695931762456893
1127,0.0748702958226203
1128,0.0701956301927566
1129,0.0472149513661861
1130,0.0829004198312759
1131,0.0538660064339637
1132,0.04457788169384
1133,0.1040306389331817
1134,0.0680858567357063
1135,0.0687295347452163
1136,0.063539333641529
1137,0.0657517313957214
1138,0.0651561319828033
1139,0.0986948311328888
1140,0.0453780442476272
1141,0.0536682456731796
1142,0.0748099088668823
1143,0.0601930953562259
1144,0.0520094409584999
1145,0.0719502195715904
1146,0.0905939936637878
1147,0.0817005336284637
1148,0.051370732486248
1149,0.0483871474862098
1150,0.0432499647140502
1151,0.0520603507757186
1152,0.0678473860025405
1153,0.0715537145733833
1154,0.0652129277586937
1155,0.0863416194915771
1156,0.0441800355911254
1157,0.061135645955801
1158,0.0392766110599041
1159,0.0680676773190498
1160,0.0666962563991546
1161,0.0741200819611549
1162,0.0506961457431316
1163,0.0811402797698974
1164,0.0391051210463047
1165,0.0852299779653549
1166,0.0644178241491317
1167,0.0630769729614257
1168,0.0463853403925895
1169,0.0811376795172691
1170,0.0936671048402786
1171,0.066004142165184
1172,0.0625414326786995
1173,0.0584003180265426
1174,0.0724610537290573
1175,0.0851760059595108
1176,0.0715683251619339
1177,0.0548756383359432
1178,0.0666993111371994
1179,0.0583055913448333
1180,0.086636409163475
1181,0.071525827050209
1182,0.0730174779891967
1183,0.0991256535053253
1184,0.079064130783081
1185,0.0691563785076141
1186,0.0794612020254135
1187,0.0661806315183639
1188,0.0802068412303924
1189,0.054581694304943
1190,0.0955363363027572
1191,0.0469648912549018
1192,0.0528378337621688
1193,0.0757278650999069
1194,0.0575783811509609
1195,0.0633440315723419
1196,0.0566446930170059
1197,0.0857724398374557
1198,0.0754943788051605
1199,0.051502801477909
1200,0.0701328665018081
1201,0.0610562935471534
1202,0.0753968730568885
1203,0.0631969347596168
1204,0.0644092783331871
1205,0.0310780219733715
1206,0.0459530688822269
1207,0.0555964335799217
1208,0.0771573856472969
1209,0.0514538250863552
1210,0.0868439823389053
1211,0.0696618035435676
1212,0.1000206172466278
1213,0.0713736712932586
1214,0.0508531592786312
1215,0.0708952695131301
1216,0.0536278299987316
1217,0.0686248689889907
1218,0.0793840512633323
1219,0.0856091305613517
1220,0.0708114951848983
1221,0.0564474277198314
1222,0.0472241826355457
1223,0.05168017745018
1224,0.074627473950386
1225,0.0577298104763031
1226,0.0610748007893562
1227,0.0796705931425094
1228,0.0610306411981582
1229,0.0531176030635833
1230,0.0416358634829521
1231,0.05284433811903
1232,0.0557545274496078
1233,0.0715163946151733
1234,0.042823888361454
1235,0.0546362474560737
1236,0.05234145373106
1237,0.0741589963436126
1238,0.044417355209589
1239,0.059071946889162
1240,0.0648726895451545
1241,0.0616692155599594
1242,0.077172927558422
1243,0.0787920653820037
1244,0.0703133568167686
1245,0.0756787583231926
1246,0.0520744808018207
1247,0.0591545701026916
1248,0.0944322496652603
1249,0.1030876487493515
1250,0.0509383082389831
1251,0.0682622790336608
1252,0.0678655132651329
1253,0.0806952789425849
1254,0.0743931680917739
1255,0.0586138069629669
1256,0.0924335792660713
1257,0.0479754619300365
1258,0.0606605038046836
