Step,loss_L1_rank_8
102,0.0926418304443359
103,0.0669117122888565
104,0.0721528157591819
105,0.0587720461189746
106,0.0508530959486961
107,0.0442062988877296
108,0.0597108080983161
109,0.0627399981021881
110,0.0743647664785385
111,0.0841020047664642
112,0.1139348298311233
113,0.1008170992136001
114,0.0825417041778564
115,0.059999331831932
116,0.0716191455721855
117,0.0536524280905723
118,0.0577058494091033
119,0.0612034425139427
120,0.0891465097665786
121,0.113404631614685
122,0.066558688879013
123,0.0787817761301994
124,0.0671968162059784
125,0.0805112048983573
126,0.0635955110192298
127,0.0905572846531868
128,0.0940638482570648
129,0.0918039083480835
130,0.0632402151823043
131,0.0833452492952346
132,0.0774485319852829
133,0.0586657263338565
134,0.0525724813342094
135,0.0468862615525722
136,0.056930061429739
137,0.0667658075690269
138,0.0561671108007431
139,0.0524980425834655
140,0.0722813308238983
141,0.0695149153470993
142,0.0548496209084987
143,0.0727579742670059
144,0.0636648088693618
145,0.0551265925168991
146,0.0734843909740448
147,0.0765510499477386
148,0.0484052374958992
149,0.0619195513427257
150,0.0900774598121643
151,0.0703431144356727
152,0.0664533823728561
153,0.0856011509895324
154,0.0897745192050933
155,0.0592020228505134
156,0.0718520879745483
157,0.0789366662502288
158,0.0847142040729522
159,0.06090834364295
160,0.0573369897902011
161,0.0578259043395519
162,0.058103684335947
163,0.0553711503744125
164,0.1061034798622131
165,0.0729879885911941
166,0.0573603585362434
167,0.0900188088417053
168,0.0584900230169296
169,0.0676669850945472
170,0.1032495349645614
171,0.1042611449956893
172,0.0592375099658966
173,0.0621552988886833
174,0.08648382127285
175,0.0803014189004898
176,0.0758065357804298
177,0.074463814496994
178,0.0660019442439079
179,0.0684406086802482
180,0.083593301475048
181,0.0680686458945274
182,0.0810141637921333
183,0.0435432568192482
184,0.070405401289463
185,0.0909875258803367
186,0.0802295804023742
187,0.0597514547407627
188,0.1077248156070709
189,0.1118435636162757
190,0.0625195875763893
191,0.043708823621273
192,0.0716801881790161
193,0.1098871529102325
194,0.0659079253673553
195,0.0690118372440338
196,0.0622702538967132
197,0.0461864657700061
198,0.1062097996473312
199,0.0814450904726982
200,0.0650643408298492
201,0.0989252924919128
202,0.0569621846079826
203,0.0694429129362106
204,0.0533758029341697
205,0.0982212796807289
206,0.0715026408433914
207,0.0591480731964111
208,0.0896615982055664
209,0.0632022693753242
210,0.0603753700852394
211,0.1034201756119728
212,0.1011997759342193
213,0.1086067706346511
214,0.028333755210042
215,0.0554011091589927
216,0.0605977997183799
217,0.0573317185044288
218,0.0689719319343566
219,0.0723953694105148
220,0.0718355625867843
221,0.0486760959029197
222,0.084928959608078
223,0.0504050366580486
224,0.0444349274039268
225,0.1103657186031341
226,0.0629624053835868
227,0.0694174915552139
228,0.0791285783052444
229,0.1259089410305023
230,0.0778078585863113
231,0.0517492517828941
232,0.0576450116932392
233,0.0983610898256301
234,0.0730176344513893
235,0.0684840530157089
236,0.0503467097878456
237,0.0718437284231185
238,0.0555866360664367
239,0.0707430988550186
240,0.0525159239768981
241,0.0756018459796905
242,0.0557808130979537
243,0.0566777624189853
244,0.0748761668801307
245,0.0593345835804939
246,0.057128120213747
247,0.0533329732716083
248,0.0675651207566261
249,0.0389990210533142
250,0.0664038509130477
251,0.0795973241329193
252,0.0726628825068473
253,0.0873816311359405
254,0.0637649893760681
255,0.0437732301652431
256,0.056184783577919
257,0.0773228108882904
258,0.0854802429676055
259,0.0531441569328308
260,0.0896065160632133
261,0.0614097565412521
262,0.0805633813142776
263,0.0521626360714435
264,0.0581884309649467
265,0.0946958884596824
266,0.1262293606996536
267,0.0663349851965904
268,0.0566497184336185
269,0.078831523656845
270,0.0757215917110443
271,0.0661661922931671
272,0.0795921087265014
273,0.0707250759005546
274,0.090558648109436
275,0.0523006841540336
276,0.0329122245311737
277,0.066031664609909
278,0.1006244122982025
279,0.0628316700458526
280,0.0506421476602554
281,0.0559895634651184
282,0.0950998440384864
283,0.0565822422504425
284,0.0706515833735466
285,0.1256103813648224
286,0.0721123218536377
287,0.0526373535394668
288,0.0600659027695655
289,0.0615122504532337
290,0.0464270152151584
291,0.0661239102482795
292,0.073547214269638
293,0.0869241282343864
294,0.0964089930057525
295,0.0694843977689743
296,0.0632449686527252
297,0.0545335486531257
298,0.0473796389997005
299,0.0606171004474163
300,0.0910049080848693
301,0.0772198811173439
302,0.0930328592658042
303,0.0571832805871963
304,0.0637437105178833
305,0.0618529357016086
306,0.0825937241315841
307,0.0775742083787918
308,0.0414003729820251
309,0.049311414361
310,0.048006821423769
311,0.0671750828623771
312,0.070488840341568
313,0.1063403636217117
314,0.0804303362965583
315,0.0821881890296936
316,0.0911702662706375
317,0.0464632175862789
318,0.0574872568249702
319,0.0785683169960975
320,0.0655091404914856
321,0.0812034010887146
322,0.043389156460762
323,0.0600354671478271
324,0.0702114552259445
325,0.0761933848261833
326,0.037967175245285
327,0.0541230998933315
328,0.0446033701300621
329,0.0503479354083538
330,0.0634390115737915
331,0.0563865639269351
332,0.0931738913059234
333,0.1128726676106453
334,0.0776062309741973
335,0.0537265017628669
336,0.052143707871437
337,0.0832058042287826
338,0.0751948952674865
339,0.0756887644529342
340,0.0835039615631103
341,0.0554812885820865
342,0.0694900453090667
343,0.0624217316508293
344,0.1024626269936561
345,0.0943631082773208
346,0.063444085419178
347,0.0626081079244613
348,0.0607306957244873
349,0.0568538568913936
350,0.0784692540764808
351,0.0818500965833664
352,0.0609929114580154
353,0.0539683550596237
354,0.0499226711690425
355,0.0970481485128402
356,0.0808630287647247
357,0.0937093347311019
358,0.0512130819261074
359,0.0763223841786384
360,0.039552628993988
361,0.0404916107654571
362,0.0562205463647842
363,0.0548789128661155
364,0.0445696413516998
365,0.0897080451250076
366,0.0708635300397872
367,0.0685173571109771
368,0.0495407804846763
369,0.0671595335006713
370,0.0667505413293838
371,0.0874219611287117
372,0.0446768701076507
373,0.0544767081737518
374,0.0671374276280403
375,0.0717509165406227
376,0.0892675518989563
377,0.05178664624691
378,0.0397677794098854
379,0.0596245191991329
380,0.0887994319200515
381,0.0641195997595787
382,0.0674955546855926
383,0.0947181656956672
384,0.0676910132169723
385,0.0843158215284347
386,0.0261120032519102
387,0.077692300081253
388,0.0517247170209884
389,0.0535366684198379
390,0.0498821511864662
391,0.0722043961286544
392,0.0491318590939044
393,0.0892655253410339
394,0.0552202388644218
395,0.0734329894185066
396,0.0715818032622337
397,0.0507038161158561
398,0.0673300400376319
399,0.0770054385066032
400,0.0498297736048698
401,0.067186452448368
402,0.0783974081277847
403,0.0641985982656478
404,0.066133975982666
405,0.0509360879659652
406,0.0617180839180946
407,0.0469267517328262
408,0.0549920052289962
409,0.0614140890538692
410,0.0743338763713836
411,0.0827252566814422
412,0.0598429664969444
413,0.0697823166847229
414,0.0425047762691974
415,0.06436587870121
416,0.0532886013388633
417,0.0822861269116401
418,0.0434127934277057
419,0.0814599022269249
420,0.1700130701065063
421,0.0988432466983795
422,0.068897396326065
423,0.0764690786600112
424,0.0477818101644516
425,0.052061378955841
426,0.0890582352876663
427,0.0321120247244834
428,0.0494885444641113
429,0.0608608499169349
430,0.0478434227406978
431,0.0605364814400672
432,0.0693908855319023
433,0.0645074918866157
434,0.0542818754911422
435,0.0553115159273147
436,0.0665430128574371
437,0.0551358126103878
438,0.1106715574860572
439,0.0558695942163467
440,0.1186187490820884
441,0.0773359239101409
442,0.0828449353575706
443,0.0591973438858985
444,0.0459780767560005
445,0.0693708509206771
446,0.0625500231981277
447,0.0678310394287109
448,0.0575486160814762
449,0.0765772461891174
450,0.0685938373208046
451,0.0611950978636741
452,0.088454470038414
453,0.0673538967967033
454,0.091265320777893
455,0.0506509393453598
456,0.0767301768064498
457,0.0673430934548378
458,0.0624601244926452
459,0.0559897646307945
460,0.0656173825263977
461,0.0743342936038971
462,0.0569605901837348
463,0.0690487846732139
464,0.045766893774271
465,0.0536395944654941
466,0.0534455850720405
467,0.071814015507698
468,0.0606662705540657
469,0.083729937672615
470,0.0334596782922744
471,0.0803011357784271
472,0.076868861913681
473,0.0650762170553207
474,0.0908779948949813
475,0.0521974340081214
476,0.0631869435310363
477,0.0385447889566421
478,0.0569817759096622
479,0.093314304947853
480,0.0731554925441742
481,0.0815148875117302
482,0.0635118559002876
483,0.0517260432243347
484,0.0625983551144599
485,0.0546635687351226
486,0.0509725734591484
487,0.0684238970279693
488,0.0550766214728355
489,0.1071505323052406
490,0.0723062306642532
491,0.0807416439056396
492,0.0557846650481224
493,0.0602151528000831
494,0.0698427706956863
495,0.0614584535360336
496,0.087972916662693
497,0.0537806004285812
498,0.0529745854437351
499,0.0315946750342845
500,0.0550195835530757
501,0.0614058375358581
502,0.1462551057338714
503,0.1112491339445114
504,0.0580059513449668
505,0.0956586599349975
506,0.0533460341393947
507,0.0712775364518165
508,0.0650389418005943
509,0.0881777927279472
510,0.0598743483424186
511,0.0704357028007507
512,0.0847321301698684
513,0.0482365153729915
514,0.0646189600229263
515,0.0698006004095077
516,0.0483226999640464
517,0.0671903863549232
518,0.0706180334091186
519,0.0510406196117401
520,0.0449276156723499
521,0.0629506781697273
522,0.0456331968307495
523,0.0867838561534881
524,0.0497788935899734
525,0.1216133534908294
526,0.121854543685913
527,0.0970643609762191
528,0.0591931194067001
529,0.0664890855550766
530,0.0706726610660553
531,0.0658258125185966
532,0.0666437447071075
533,0.0588949546217918
534,0.0592133030295372
535,0.0575661621987819
536,0.0602282509207725
537,0.0653401613235473
538,0.0416628681123256
539,0.0631133019924163
540,0.0522422902286052
541,0.0504570640623569
542,0.060982123017311
543,0.0700387954711914
544,0.0418640375137329
545,0.0975158065557479
546,0.0971409827470779
547,0.0632861703634262
548,0.0585735887289047
549,0.0789002031087875
550,0.1136883497238159
551,0.0477433167397975
552,0.0588963404297828
553,0.1114401146769523
554,0.1213570833206176
555,0.1100703552365303
556,0.0528781563043594
557,0.0635380297899246
558,0.064167246222496
559,0.0749010741710662
560,0.0703662931919097
561,0.069008007645607
562,0.0641911029815673
563,0.0771779119968414
564,0.079859972000122
565,0.0660302266478538
566,0.0585264042019844
567,0.0648170411586761
568,0.0838914886116981
569,0.0884860530495643
570,0.0630463138222694
571,0.0776405334472656
572,0.059419211000204
573,0.053417045623064
574,0.0602047890424728
575,0.0669488385319709
576,0.0874890834093093
577,0.0471215695142746
578,0.0878416150808334
579,0.0782637819647789
580,0.0535126253962516
581,0.0355054587125778
582,0.0775534436106681
583,0.0668805092573165
584,0.0744719803333282
585,0.0970262736082077
586,0.0455460585653781
587,0.0743586868047714
588,0.0608009994029998
589,0.1072132736444473
590,0.0728574246168136
591,0.0707452967762947
592,0.0676268860697746
593,0.0646731182932853
594,0.0438387095928192
595,0.0909498706459999
596,0.0489578992128372
597,0.0802308842539787
598,0.0548256412148475
599,0.0508763939142227
600,0.0836563110351562
601,0.0498772002756595
602,0.0884792059659957
603,0.0763149112462997
604,0.0735394284129142
605,0.1058915108442306
606,0.0740170627832412
607,0.0541139841079711
608,0.0967325493693351
609,0.0480723418295383
610,0.0540916472673416
611,0.0580821558833122
612,0.0680345892906189
613,0.0639364048838615
614,0.0732926130294799
615,0.057227186858654
616,0.0682866647839546
617,0.0979897156357765
618,0.0858001038432121
619,0.0923444479703903
620,0.0801939666271209
621,0.0690327286720275
622,0.0647907480597496
623,0.0668999999761581
624,0.0572254993021488
625,0.0333302393555641
626,0.0613150894641876
627,0.0781993716955185
628,0.1119716688990593
629,0.066078245639801
630,0.0815254524350166
631,0.1011803746223449
632,0.0723148584365844
633,0.0580022223293781
634,0.0572042688727378
635,0.052448958158493
636,0.0548934638500213
637,0.0768437311053276
638,0.074896439909935
639,0.0979666113853454
640,0.0787605941295623
641,0.0642837435007095
642,0.0682781189680099
643,0.0500046126544475
644,0.0382257588207721
645,0.0500275492668151
646,0.0723264440894126
647,0.0597724467515945
648,0.0637633204460144
649,0.0620350874960422
650,0.0480272844433784
651,0.1023015230894088
652,0.0721026360988617
653,0.0481252558529377
654,0.0483606532216072
655,0.0637650191783905
656,0.0687263906002044
657,0.0568286031484603
658,0.0915353894233703
659,0.0635639503598213
660,0.0728255361318588
661,0.0547179169952869
662,0.087395004928112
663,0.0566129125654697
664,0.1114285737276077
665,0.0554900281131267
666,0.0640230029821395
667,0.0743176043033599
668,0.0848899409174919
669,0.0448324829339981
670,0.0634002983570098
671,0.0557125881314277
672,0.0589471384882926
673,0.0714842155575752
674,0.0770374536514282
675,0.0602136924862861
676,0.0632843077182769
677,0.0874411016702652
678,0.0597301423549652
679,0.0775370597839355
680,0.0821481198072433
681,0.0880233943462371
682,0.0439185351133346
683,0.0720325410366058
684,0.1093366295099258
685,0.0377879589796066
686,0.0434726700186729
687,0.0982228964567184
688,0.0566160827875137
689,0.0706752166152
690,0.0718991607427597
691,0.0561502873897552
692,0.0911349654197692
693,0.0792042016983032
694,0.0667479410767555
695,0.0851947963237762
696,0.0518226958811283
697,0.0521722920238971
698,0.0828085094690322
699,0.0609797574579715
700,0.0665670186281204
701,0.0525907427072525
702,0.053697757422924
703,0.0495428740978241
704,0.0511020272970199
705,0.0700549781322479
706,0.0772945582866668
707,0.050521582365036
708,0.0520444586873054
709,0.0481236241757869
710,0.0589249394834041
711,0.0395956262946128
712,0.0579964965581893
713,0.0687596499919891
714,0.0634431689977645
715,0.0608712472021579
716,0.0815869867801666
717,0.0650114268064498
718,0.0796578601002693
719,0.0551394931972026
720,0.0788919180631637
721,0.0940031111240387
722,0.0569283179938793
723,0.0539444200694561
724,0.0718285590410232
725,0.0712310224771499
726,0.0508320406079292
727,0.0990373641252517
728,0.0833294093608856
729,0.0710684359073638
730,0.065303236246109
731,0.056052953004837
732,0.0446526855230331
733,0.0865389555692672
734,0.0818042755126953
735,0.0688224136829376
736,0.0672128722071647
737,0.0864773318171501
738,0.0473941713571548
739,0.042480319738388
740,0.0638433769345283
741,0.0568465329706668
742,0.0628443509340286
743,0.0587916299700737
744,0.062188945710659
745,0.0932220965623855
746,0.0634777173399925
747,0.0710922107100486
748,0.0523169338703155
749,0.050211414694786
750,0.0549947842955589
751,0.0694870352745056
752,0.0816379338502883
753,0.1061734110116958
754,0.0730577260255813
755,0.1105028092861175
756,0.0362017899751663
757,0.045876856893301
758,0.0563882365822792
759,0.0680445581674575
760,0.0775591135025024
761,0.0579644739627838
762,0.0791052132844924
763,0.0467629805207252
764,0.0384608879685401
765,0.0648379847407341
766,0.0916997790336608
767,0.0537861436605453
768,0.0907328724861145
769,0.061624139547348
770,0.0324144139885902
771,0.0875801593065261
772,0.0873514115810394
773,0.0680933445692062
774,0.0642349645495414
775,0.0398977920413017
776,0.0564834773540496
777,0.0791331976652145
778,0.0622036084532737
779,0.0471599698066711
780,0.083636850118637
781,0.0842083394527435
782,0.0810221806168556
783,0.0640658140182495
784,0.0572351664304733
785,0.0659831762313842
786,0.0596498027443885
787,0.0624460652470588
788,0.0566607378423213
789,0.0676006749272346
790,0.0656109154224395
791,0.0543068870902061
792,0.0652423352003097
793,0.0709172412753105
794,0.0539484545588493
795,0.0850282907485961
796,0.0503773093223571
797,0.0436493307352066
798,0.0808546766638755
799,0.0773448571562767
800,0.07310751080513
801,0.0724196210503578
802,0.1347713768482208
803,0.0676163956522941
804,0.0535179823637008
805,0.0712986513972282
806,0.0777646452188491
807,0.1029461249709129
808,0.0723831355571746
809,0.1071871295571327
810,0.0694697201251983
811,0.0726506114006042
812,0.0754710286855697
813,0.0452753975987434
814,0.0963968783617019
815,0.0687505379319191
816,0.1125706732273101
817,0.0634793117642402
818,0.0560115352272987
819,0.0951481312513351
820,0.0543322600424289
821,0.0833954364061355
822,0.0638108402490615
823,0.0538913905620574
824,0.0535301752388477
825,0.0619116127490997
826,0.0722565278410911
827,0.0626189708709716
828,0.0893540680408477
829,0.0730604082345962
830,0.0642323493957519
831,0.0804198756814003
832,0.0436297059059143
833,0.0631654560565948
834,0.0763334184885025
835,0.0575747676193714
836,0.0691221728920936
837,0.078326478600502
838,0.0609040148556232
839,0.0769802927970886
840,0.0969260036945343
841,0.0982802957296371
842,0.0659289583563804
843,0.0485249273478984
844,0.1080753430724144
845,0.0566131472587585
846,0.1145403683185577
847,0.0701874196529388
848,0.0761089622974395
849,0.0665507614612579
850,0.0587713681161403
851,0.0579107478260993
852,0.0675860717892646
853,0.0679003447294235
854,0.0679110139608383
855,0.0949454009532928
856,0.0846714526414871
857,0.082117274403572
858,0.030988410115242
859,0.0723906382918357
860,0.0784859582781791
861,0.0611160658299922
862,0.0506232008337974
863,0.0481711514294147
864,0.0897089689970016
865,0.0394967645406723
866,0.0582452677190303
867,0.0713575705885887
868,0.074511781334877
869,0.0979293584823608
870,0.0401565767824649
871,0.0601556673645973
872,0.0465088412165641
873,0.0612978711724281
874,0.0453829988837242
875,0.0864133089780807
876,0.0502969697117805
877,0.0696536153554916
878,0.0962758511304855
879,0.0581756271421909
880,0.0924913585186004
881,0.0607068128883838
882,0.0839585959911346
883,0.0613766685128212
884,0.0749935135245323
885,0.0690744668245315
886,0.0641989409923553
887,0.0596918836236
888,0.0603373497724533
889,0.0488639399409294
890,0.048618659377098
891,0.0500438772141933
892,0.0775317400693893
893,0.0568144991993904
894,0.0582331866025924
895,0.0536826699972152
896,0.0841003358364105
897,0.1141352206468582
898,0.0785646736621856
899,0.0846878141164779
900,0.0675220489501953
901,0.0806395411491394
902,0.0544574260711669
903,0.0611027218401432
904,0.0755267888307571
905,0.0812695026397705
906,0.0739023014903068
907,0.0632673799991607
908,0.0626205727458
909,0.049733929336071
910,0.0598981156945228
911,0.0575129203498363
912,0.0569917187094688
913,0.0606751814484596
914,0.0716921687126159
915,0.0778998285531997
916,0.0858183205127716
917,0.0794780403375625
918,0.0685639753937721
919,0.0702770799398422
920,0.075962945818901
921,0.0448471158742904
922,0.0555007122457027
923,0.0563109330832958
924,0.0604377835988998
925,0.058213472366333
926,0.0485791973769664
927,0.1009945496916771
928,0.0985247567296028
929,0.0657363608479499
930,0.0858129113912582
931,0.0799265950918197
932,0.0814540088176727
933,0.0522149428725242
934,0.074116975069046
935,0.0543895810842514
936,0.0752404481172561
937,0.0614668354392051
938,0.0609508007764816
939,0.0332936495542526
940,0.0851604789495468
941,0.0507374480366706
942,0.0758957937359809
943,0.039477277547121
944,0.0603241920471191
945,0.0480903834104537
946,0.0825733691453933
947,0.0795361921191215
948,0.0771352797746658
949,0.0641100034117698
950,0.078319638967514
951,0.0694335773587226
952,0.0573187209665775
953,0.0755152553319931
954,0.0595376044511795
955,0.0638431906700134
956,0.0630254745483398
957,0.0737379416823387
958,0.0760296285152435
959,0.0554080605506897
960,0.0570512115955352
961,0.0662240535020828
962,0.0749320089817047
963,0.078186884522438
964,0.0495399460196495
965,0.0613843165338039
966,0.1143807768821716
967,0.0622128881514072
968,0.0577890612185001
969,0.0679394453763961
970,0.0890287309885025
971,0.0843583866953849
972,0.0708591192960739
973,0.0661719292402267
974,0.0488837957382202
975,0.0602128095924854
976,0.0712114572525024
977,0.0442389026284217
978,0.0924203395843505
979,0.0466920807957649
980,0.0829685777425766
981,0.0690147057175636
982,0.0681369230151176
983,0.0672551915049552
984,0.0765146613121032
985,0.0644073635339737
986,0.0654133856296539
987,0.0403608120977878
988,0.0604525431990623
989,0.0694052651524543
990,0.0490253195166587
991,0.0545530952513217
992,0.0474673844873905
993,0.0605039224028587
994,0.0566241443157196
995,0.0684413239359855
996,0.0727600082755088
997,0.0812838226556778
998,0.0816459357738494
999,0.0792499929666519
1000,0.0780476778745651
1001,0.0593813620507717
1002,0.06476990878582
1003,0.0988163650035858
1004,0.0863716900348663
1005,0.0630454719066619
1006,0.0654189437627792
1007,0.0538801550865173
1008,0.0815348178148269
1009,0.0830506682395935
1010,0.0537789836525917
1011,0.1113030984997749
1012,0.0645907148718833
1013,0.0569771975278854
1014,0.0733795315027237
1015,0.0992365702986717
1016,0.0535738319158554
1017,0.0709638148546218
1018,0.0589053183794021
1019,0.0609803646802902
1020,0.0890727937221527
1021,0.06660807877779
1022,0.0943895727396011
1023,0.0648945719003677
1024,0.0552460514008998
1025,0.0622801147401332
1026,0.0724102109670639
1027,0.0749562382698059
1028,0.1069610193371772
1029,0.0568734295666217
1030,0.0721581876277923
1031,0.0647832155227661
1032,0.0930473357439041
1033,0.0518844723701477
1034,0.0491442009806633
1035,0.0824639648199081
1036,0.0641223490238189
1037,0.0818404108285904
1038,0.0917368754744529
1039,0.0739721655845642
1040,0.08133365213871
1041,0.0588738210499286
1042,0.0773713663220405
1043,0.0423253215849399
1044,0.0519477576017379
1045,0.0820085853338241
1046,0.0611267425119876
1047,0.0527969822287559
1048,0.0597528293728828
1049,0.0726004466414451
1050,0.0518738403916358
1051,0.0760038197040557
1052,0.0607671849429607
1053,0.0764959305524826
1054,0.0503122732043266
1055,0.0541012361645698
1056,0.0482460707426071
1057,0.0689490661025047
1058,0.0359216183423996
1059,0.0654667466878891
1060,0.10243671387434
1061,0.0449954681098461
1062,0.0824711620807647
1063,0.0848098471760749
1064,0.0555483549833297
1065,0.0531473383307457
1066,0.0773260816931724
1067,0.0601478219032287
1068,0.0577535517513752
1069,0.1091971546411514
1070,0.0651392638683319
1071,0.052387174218893
1072,0.074593685567379
1073,0.0901567637920379
1074,0.0526873730123043
1075,0.0649655386805534
1076,0.0847298726439476
1077,0.0811596065759658
1078,0.0679263323545456
1079,0.0416471064090728
1080,0.1020319312810897
1081,0.0556379258632659
1082,0.0786032900214195
1083,0.064151719212532
1084,0.0501029640436172
1085,0.0727500170469284
1086,0.0892457216978073
1087,0.0719034671783447
1088,0.0562705025076866
1089,0.0860783085227012
1090,0.0786245241761207
1091,0.0552083179354667
1092,0.0965621992945671
1093,0.0543125793337821
1094,0.0636732205748558
1095,0.0519801676273345
1096,0.0869253128767013
1097,0.0804690867662429
1098,0.0655364692211151
1099,0.061962753534317
1100,0.0610069632530212
1101,0.0651874542236328
1102,0.0784136056900024
1103,0.046157632023096
1104,0.0662222579121589
1105,0.0395017154514789
1106,0.0572747439146041
1107,0.0408112108707428
1108,0.0695389956235885
1109,0.0494213625788688
1110,0.0531675070524215
1111,0.0723171085119247
1112,0.0495204403996467
1113,0.0916181653738021
1114,0.0683789253234863
1115,0.0744695961475372
1116,0.083714336156845
1117,0.0578348189592361
1118,0.0733722746372222
1119,0.0525109767913818
1120,0.0632146000862121
1121,0.0979506820440292
1122,0.0402350239455699
1123,0.070485696196556
1124,0.048047162592411
1125,0.0812301188707351
1126,0.0673173815011978
1127,0.0746189206838607
1128,0.0686825737357139
1129,0.0492948517203331
1130,0.0849169641733169
1131,0.0493915751576423
1132,0.0502522476017475
1133,0.0815215557813644
1134,0.0757068842649459
1135,0.0619001053273677
1136,0.0585364252328872
1137,0.0659498199820518
1138,0.0700005367398262
1139,0.0803824216127395
1140,0.0449568666517734
1141,0.0721445232629776
1142,0.0801003947854042
1143,0.0687341690063476
1144,0.0473471693694591
1145,0.0677063837647438
1146,0.0816680714488029
1147,0.0822817534208297
1148,0.0568684041500091
1149,0.0486792623996734
1150,0.0500863045454025
1151,0.0579605810344219
1152,0.0700995773077011
1153,0.0788275301456451
1154,0.0687321275472641
1155,0.0915984138846397
1156,0.0373682826757431
1157,0.0550545379519462
1158,0.0422776043415069
1159,0.0692566335201263
1160,0.0664459913969039
1161,0.0707361847162246
1162,0.0656577125191688
1163,0.0736095458269119
1164,0.0448445007205009
1165,0.0807107910513877
1166,0.074618250131607
1167,0.0633724778890609
1168,0.0553215593099594
1169,0.0761638656258583
1170,0.0677879825234413
1171,0.064395323395729
1172,0.0623717196285724
1173,0.0572726652026176
1174,0.0715716034173965
1175,0.0830384120345115
1176,0.0669107586145401
1177,0.0567643865942955
1178,0.0911214873194694
1179,0.0558040514588356
1180,0.0886090695858001
1181,0.0699088275432586
1182,0.0602622032165527
1183,0.0987448990345001
1184,0.0697914734482765
1185,0.0691180154681205
1186,0.0774459838867187
1187,0.0767367035150528
1188,0.0741247683763504
1189,0.0547468774020671
1190,0.1232241839170456
1191,0.0542688071727752
1192,0.0666186437010765
1193,0.0706613510847091
1194,0.0631890594959259
1195,0.0619172602891922
1196,0.0714568719267845
1197,0.0757155865430831
1198,0.0939460173249244
1199,0.0712377205491066
1200,0.0706501305103302
1201,0.073696345090866
1202,0.0648237243294715
1203,0.0688728094100952
1204,0.0555248260498046
1205,0.0245794169604778
1206,0.0590378493070602
1207,0.0506944954395294
1208,0.0702152773737907
1209,0.0531017072498798
1210,0.0964259505271911
1211,0.06779595464468
1212,0.0789164751768112
1213,0.056971289217472
1214,0.0496892407536506
1215,0.0723164528608322
1216,0.0603420063853263
1217,0.0807642489671707
1218,0.0719644650816917
1219,0.084829643368721
1220,0.0712012127041816
1221,0.0489573553204536
1222,0.0493015572428703
1223,0.0499980077147483
1224,0.0778445899486541
1225,0.0554178804159164
1226,0.0754670202732086
1227,0.0876610949635505
1228,0.0667355209589004
1229,0.0485434904694557
1230,0.049770563840866
1231,0.046766310930252
1232,0.0567666739225387
1233,0.0711034163832664
1234,0.0608923956751823
1235,0.0530725419521331
1236,0.0604763925075531
1237,0.0777784511446952
1238,0.0459462627768516
1239,0.0494985803961753
1240,0.0563992969691753
1241,0.0556530989706516
1242,0.0691874250769615
1243,0.073171243071556
1244,0.0562624707818031
1245,0.054743755608797
1246,0.0498699210584163
1247,0.0564560070633888
1248,0.0761682018637657
1249,0.0972323790192604
1250,0.0648883879184722
1251,0.0654314756393432
1252,0.0815372169017791
1253,0.0745105892419815
1254,0.0799508392810821
1255,0.0552947185933589
1256,0.0991578251123428
1257,0.0555766895413398
