Step,MSE_loss
147,0.0284990090876817
148,0.0137338675558567
149,0.0233840830624103
150,0.0277552492916584
151,0.024100124835968
152,0.0200623832643032
153,0.0265178978443145
154,0.0521556213498115
155,0.0209767222404479
156,0.0216864068061113
157,0.0211050510406494
158,0.0331389605998992
159,0.0191108733415603
160,0.0192934572696685
161,0.0244639217853546
162,0.0179459191858768
163,0.0184926595538854
164,0.0617244429886341
165,0.0309677720069885
166,0.0188580472022295
167,0.0372853949666023
168,0.0169214680790901
169,0.0235583335161209
170,0.0382209718227386
171,0.0341604351997375
172,0.0217728987336158
173,0.0210744421929121
174,0.0464072227478027
175,0.0292043834924697
176,0.0233466401696205
177,0.0205914042890071
178,0.0213178880512714
179,0.0212290585041046
180,0.0268291197717189
181,0.0256242267787456
182,0.0277005247771739
183,0.0073924791067838
184,0.0327070280909538
185,0.0401868969202041
186,0.0224953293800354
187,0.0202029794454574
188,0.0480769947171211
189,0.0732979699969291
190,0.0205246917903423
191,0.0104985870420932
192,0.0303847081959247
193,0.0418287739157676
194,0.0174092762172222
195,0.0210795328021049
196,0.0225211344659328
197,0.0090032592415809
198,0.0445310026407241
199,0.0378731787204742
200,0.0267786085605621
201,0.0558822602033615
202,0.0157143045216798
203,0.0263505522161722
204,0.0201339703053236
205,0.0391845852136611
206,0.0282075889408588
207,0.0214574746787548
208,0.0348998010158538
209,0.0253085643053054
210,0.0327789112925529
211,0.0490040592849254
212,0.0380628257989883
213,0.0295703969895839
214,0.004325324203819
215,0.0144686577841639
216,0.0151512436568737
217,0.0119798732921481
218,0.0197391174733638
219,0.0297191888093948
220,0.0275621395558118
221,0.0161744989454746
222,0.0389459319412708
223,0.0143955945968627
224,0.0064599374309182
225,0.066236987709999
226,0.0182305388152599
227,0.0239315889775753
228,0.0306772980839014
229,0.0835563093423843
230,0.0253996141254901
231,0.0134380627423524
232,0.0195479877293109
233,0.0433440655469894
234,0.0270317364484071
235,0.0216577630490064
236,0.0193208530545234
237,0.0183063745498657
238,0.0173976570367813
239,0.021594226360321
240,0.0170340128242969
241,0.0353289097547531
242,0.0192927978932857
243,0.0235583465546369
244,0.0288994386792182
245,0.0179327763617038
246,0.0220973119139671
247,0.0177110806107521
248,0.018811572343111
249,0.0076603787019848
250,0.0250860266387462
251,0.02506710216403
252,0.0199072547256946
253,0.0443607866764068
254,0.0159781072288751
255,0.0124975247308611
256,0.0189820453524589
257,0.0234537050127983
258,0.027242686599493
259,0.0185520574450492
260,0.0368304699659347
261,0.0141225978732109
262,0.0341408476233482
263,0.0159903317689895
264,0.023142572492361
265,0.0466574095189571
266,0.037270151078701
267,0.0165778212249279
268,0.0183080453425645
269,0.0276420004665851
270,0.0418477617204189
271,0.0148848611861467
272,0.0331359952688217
273,0.0294825993478298
274,0.034804418683052
275,0.0150755979120731
276,0.0046981712803244
277,0.0211467705667018
278,0.0361518487334251
279,0.020885057747364
280,0.0108882375061512
281,0.0200990363955497
282,0.043032169342041
283,0.0170496515929698
284,0.035655315965414
285,0.0722746327519416
286,0.0246640555560588
287,0.0120344813913106
288,0.0174302253872156
289,0.0193349961191415
290,0.0096180252730846
291,0.0182054936885833
292,0.0270004589110612
293,0.0273170638829469
294,0.0281615555286407
295,0.0217138864099979
296,0.0230363421142101
297,0.0155037213116884
298,0.0118932593613863
299,0.0143090840429067
300,0.0395452901721
301,0.0232140161097049
302,0.0474573150277137
303,0.0186181608587503
304,0.0241775996983051
305,0.0230310969054698
306,0.0290403105318546
307,0.0272531863301992
308,0.0086048552766442
309,0.0130852293223142
310,0.0133005324751138
311,0.0191913321614265
312,0.0239438246935606
313,0.0531189516186714
314,0.0247160494327545
315,0.0329102277755737
316,0.0362399220466613
317,0.0135646807029843
318,0.0218422263860702
319,0.0291795320808887
320,0.0171375405043363
321,0.0339144244790077
322,0.0091186296194791
323,0.0178746115416288
324,0.0254979953169822
325,0.0271591898053884
326,0.0092190653085708
327,0.0200520753860473
328,0.0112948007881641
329,0.0157416779547929
330,0.0158505644649267
331,0.0218498799949884
332,0.0374427512288093
333,0.0427251048386096
334,0.0355007499456405
335,0.020684640854597
336,0.01005554292351
337,0.0350671485066413
338,0.0252498537302017
339,0.021971320733428
340,0.019319798797369
341,0.0177409350872039
342,0.0230205431580543
343,0.0251076333224773
344,0.040724292397499
345,0.044292502105236
346,0.0259311608970165
347,0.0276915058493614
348,0.0149004533886909
349,0.0173735413700342
350,0.0264671593904495
351,0.0444018691778183
352,0.0123204216361045
353,0.0167480241507291
354,0.0134143754839897
355,0.0330687202513217
356,0.0201326608657836
357,0.0437691956758499
358,0.0144077418372035
359,0.0336888581514358
360,0.0082446951419115
361,0.0146868303418159
362,0.0176289081573486
363,0.0222786478698253
364,0.0157634913921356
365,0.0351554043591022
366,0.0196042507886886
367,0.016226053237915
368,0.0129796899855136
369,0.0338782928884029
370,0.0223945640027523
371,0.0356528162956237
372,0.0153440367430448
373,0.0177654698491096
374,0.0285479128360748
375,0.0348338335752487
376,0.0191637277603149
377,0.0139119941741228
378,0.0076873423531651
379,0.0191795993596315
380,0.0423955954611301
381,0.0201756116002798
382,0.019646655768156
383,0.0398652963340282
384,0.0218905042856931
385,0.0384885445237159
386,0.0040313065983355
387,0.0261800438165664
388,0.0120211765170097
389,0.0126173570752143
390,0.011558398604393
391,0.0219731405377388
392,0.014720506966114
393,0.0333100371062755
394,0.0189871378242969
395,0.0229916684329509
396,0.0294216722249984
397,0.0158684961497783
398,0.0272175054997205
399,0.0276686735451221
400,0.0163161121308803
401,0.0220298990607261
402,0.0226978026330471
403,0.0218777693808078
404,0.0210500620305538
405,0.0128271179273724
406,0.0218253564089536
407,0.0107623729854822
408,0.0197349190711975
409,0.0189313758164644
410,0.03031737357378
411,0.0388774052262306
412,0.0174568705260753
413,0.0282820183783769
414,0.0143298218026757
415,0.0143448300659656
416,0.0139365866780281
417,0.0328475087881088
418,0.0088319387286901
419,0.0297294370830059
420,0.2057127058506012
421,0.0399113371968269
422,0.0307573899626731
423,0.0218840055167675
424,0.0095918551087379
425,0.0173917841166257
426,0.037483237683773
427,0.0044683064334094
428,0.0134033681824803
429,0.0226650685071945
430,0.0097210509702563
431,0.0228063594549894
432,0.0163150038570165
433,0.0184458512812852
434,0.0116200856864452
435,0.0195916406810283
436,0.0233264490962028
437,0.0156386233866214
438,0.0445457100868225
439,0.0201061498373746
440,0.0534308515489101
441,0.0298921447247266
442,0.0376847684383392
443,0.0160191059112548
444,0.0131839904934167
445,0.0254806689918041
446,0.0160212852060794
447,0.0225673913955688
448,0.0128141045570373
449,0.0308609865605831
450,0.0261330548673868
451,0.0124083440750837
452,0.0347502082586288
453,0.0254455953836441
454,0.039881769567728
455,0.0174126252532005
456,0.0333867035806179
457,0.0220216251909732
458,0.0262124352157115
459,0.0161816924810409
460,0.0180942621082067
461,0.0233108587563037
462,0.0193911418318748
463,0.0292771644890308
464,0.0123048648238182
465,0.01515509840101
466,0.023275127634406
467,0.0231253150850534
468,0.0178004726767539
469,0.027452990412712
470,0.0075011900626122
471,0.0246947165578603
472,0.024053405970335
473,0.0282475166022777
474,0.0456777736544609
475,0.0148094287142157
476,0.0150808431208133
477,0.0127916010096669
478,0.0245273001492023
479,0.0330587178468704
480,0.0260500852018594
481,0.0383610017597675
482,0.0208507440984249
483,0.012296998873353
484,0.0201358273625373
485,0.0113391149789094
486,0.0117948316037654
487,0.0191770866513252
488,0.0205130912363529
489,0.0523603819310665
490,0.0332527831196785
491,0.026251308619976
492,0.020315982401371
493,0.0171769112348556
494,0.0222963783890008
495,0.0203418470919132
496,0.0298310369253158
497,0.0196089949458837
498,0.0190165527164936
499,0.0031490509863942
500,0.0148938260972499
501,0.0219974964857101
502,0.0864786803722381
503,0.063452698290348
504,0.0151399886235594
505,0.0533197596669197
506,0.0150549467653036
507,0.0156076848506927
508,0.0250419564545154
509,0.0430100783705711
510,0.0232559032738208
511,0.0238215811550617
512,0.0259405300021171
513,0.0146164624020457
514,0.0199094638228416
515,0.0174589417874813
516,0.0209036022424697
517,0.0194308944046497
518,0.0228079240769147
519,0.0134369488805532
520,0.013786332681775
521,0.0286923386156559
522,0.0096166832372546
523,0.0259664226323366
524,0.0119171496480703
525,0.0827415883541107
526,0.0463794283568859
527,0.0324506312608718
528,0.0159664321690797
529,0.0266635864973068
530,0.0194391272962093
531,0.0340374112129211
532,0.029409933835268
533,0.0254576168954372
534,0.0242740977555513
535,0.0163603425025939
536,0.0271712373942136
537,0.0221085865050554
538,0.0118692191317677
539,0.0280846282839775
540,0.0211205631494522
541,0.0191150438040494
542,0.0208153761923313
543,0.0295552760362625
544,0.0095496596768498
545,0.0421678647398948
546,0.0461951121687889
547,0.0198829993605613
548,0.0189293846487998
549,0.0278918035328388
550,0.0591806322336196
551,0.0126832127571105
552,0.0246213339269161
553,0.0451125502586364
554,0.0647133663296699
555,0.0509851686656475
556,0.0179700404405593
557,0.0154588185250759
558,0.023195132613182
559,0.0310450624674558
560,0.0197905972599983
561,0.0224001221358776
562,0.0197376832365989
563,0.0334843024611473
564,0.0256573092192411
565,0.0160571411252021
566,0.0131070120260119
567,0.0252980999648571
568,0.0311504919081926
569,0.029697036370635
570,0.0253238771110773
571,0.0346976891160011
572,0.0234235692769289
573,0.0189423151314258
574,0.0201046094298362
575,0.0224949866533279
576,0.0227375365793705
577,0.0098129641264677
578,0.0271333735436201
579,0.0327628217637538
580,0.0151854865252971
581,0.0064941113814711
582,0.0308730080723762
583,0.022313330322504
584,0.0254137311130762
585,0.0496658831834793
586,0.0171842407435178
587,0.0310509279370307
588,0.0173231847584247
589,0.0547896400094032
590,0.0302436724305152
591,0.0229906886816024
592,0.0190221462398767
593,0.0265079848468303
594,0.0132960248738527
595,0.0276857111603021
596,0.0200239848345518
597,0.0252250097692012
598,0.0156824775040149
599,0.0215263590216636
600,0.0315358377993106
601,0.0126043278723955
602,0.0516222827136516
603,0.0319144465029239
604,0.0194311272352933
605,0.0572266355156898
606,0.0321519449353218
607,0.0150961549952626
608,0.0381359905004501
609,0.0140371397137641
610,0.0108692459762096
611,0.0139453625306487
612,0.0230351909995079
613,0.0198341198265552
614,0.0191497132182121
615,0.0105835925787687
616,0.0167868472635746
617,0.0461624823510646
618,0.031086778268218
619,0.0333896651864051
620,0.0357142612338066
621,0.0314140655100345
622,0.0160099081695079
623,0.0234753340482711
624,0.0211770851165056
625,0.0082713868468999
626,0.0259382799267768
627,0.033952385187149
628,0.0581515468657016
629,0.0180918537080287
630,0.0221757926046848
631,0.0395678058266639
632,0.0268420130014419
633,0.0191942322999238
634,0.0124465338885784
635,0.0175802130252122
636,0.0120174176990985
637,0.0342364460229873
638,0.0256892256438732
639,0.0567726790904998
640,0.0262845177203416
641,0.0201457235962152
642,0.027895301580429
643,0.0112733170390129
644,0.0096427630633115
645,0.0153909679502248
646,0.0318430513143539
647,0.0203967243432998
648,0.0138190034776926
649,0.0125079825520515
650,0.0174360871315002
651,0.0489146187901496
652,0.0258609857410192
653,0.0128673510625958
654,0.0101667344570159
655,0.0218826327472925
656,0.018188826739788
657,0.0243246089667081
658,0.0469834357500076
659,0.0152368955314159
660,0.0206637009978294
661,0.0176239162683486
662,0.0312061496078968
663,0.0211319960653781
664,0.0435416549444198
665,0.0146517902612686
666,0.0183887332677841
667,0.0256701149046421
668,0.0246503129601478
669,0.0114000365138053
670,0.0248921252787113
671,0.0164870508015155
672,0.0197766497731208
673,0.0224629882723093
674,0.0285767987370491
675,0.0203905180096626
676,0.0214984081685543
677,0.0317266061902046
678,0.0178222320973873
679,0.0197315216064453
680,0.0360342264175415
681,0.0413451232016086
682,0.0089073199778795
683,0.0198889151215553
684,0.0449206382036209
685,0.0139228664338588
686,0.0102718472480773
687,0.0296023935079574
688,0.0156751424074172
689,0.0266446992754936
690,0.0324229747056961
691,0.0149935353547334
692,0.0307455658912658
693,0.0283804722130298
694,0.025420282036066
695,0.0336526520550251
696,0.0134953185915946
697,0.0133576560765504
698,0.0263013876974582
699,0.0172017179429531
700,0.0199831407517194
701,0.0182277280837297
702,0.0164839811623096
703,0.0112330866977572
704,0.014295213855803
705,0.0267861485481262
706,0.0260292775928974
707,0.0099334586411714
708,0.0122786480933427
709,0.0136068500578403
710,0.014939047396183
711,0.0096869384869933
712,0.0171276982873678
713,0.0291135534644126
714,0.0249031111598014
715,0.0271176844835281
716,0.0278835669159889
717,0.0135704353451728
718,0.0241756178438663
719,0.0235719718039035
720,0.0292115695774555
721,0.0345392413437366
722,0.0170527081936597
723,0.0144884483888745
724,0.0324531346559524
725,0.0238045360893011
726,0.0204496402293443
727,0.0379446968436241
728,0.0177345424890518
729,0.031299665570259
730,0.028833083808422
731,0.0178761202841997
732,0.0113759199157357
733,0.0338038317859172
734,0.0305246580392122
735,0.0290614180266857
736,0.0213903971016407
737,0.038319244980812
738,0.0130590703338384
739,0.0089534698054194
740,0.0162140727043151
741,0.0211225785315036
742,0.0167526416480541
743,0.0145180784165859
744,0.0255721695721149
745,0.0364976823329925
746,0.0260463654994964
747,0.0239279195666313
748,0.0162582471966743
749,0.0187115706503391
750,0.0183301884680986
751,0.0287951566278934
752,0.0318408533930778
753,0.0417935773730278
754,0.0217851307243108
755,0.0465908013284206
756,0.0106210894882678
757,0.0164077412337064
758,0.013095511123538
759,0.0266301371157169
760,0.0337398163974285
761,0.0250184889882802
762,0.0180215276777744
763,0.0134222339838743
764,0.005446754861623
765,0.0154029438272118
766,0.0355428084731102
767,0.0158440619707107
768,0.0404143705964088
769,0.0249543078243732
770,0.0037343385629355
771,0.0505319312214851
772,0.0410204902291297
773,0.0259802192449569
774,0.0192767065018415
775,0.0103078000247478
776,0.0206752028316259
777,0.0230310708284378
778,0.0217571556568145
779,0.0130886994302272
780,0.0275093205273151
781,0.0427958890795707
782,0.0271156039088964
783,0.0185410305857658
784,0.0207172892987728
785,0.0191842224448919
786,0.0141227431595325
787,0.0208736881613731
788,0.0149529259651899
789,0.0222771726548671
790,0.0170514825731515
791,0.0163290612399578
792,0.0272744111716747
793,0.034050565212965
794,0.0164543278515338
795,0.0302465446293354
796,0.015354249626398
797,0.0128038479015231
798,0.0426278859376907
799,0.0260539893060922
800,0.0288954637944698
801,0.0259283203631639
802,0.0601123347878456
803,0.0188051611185073
804,0.0219940245151519
805,0.0163424536585807
806,0.0277978144586086
807,0.0485568717122077
808,0.0210711471736431
809,0.0549381375312805
810,0.0279872268438339
811,0.0351605713367462
812,0.0255787372589111
813,0.0129115870222449
814,0.0376264676451683
815,0.0234888605773448
816,0.0494274869561195
817,0.0282106399536132
818,0.0170928686857223
819,0.0347894951701164
820,0.0181480273604393
821,0.0334276482462883
822,0.0120567921549081
823,0.0184111893177032
824,0.0177820399403572
825,0.0207558833062648
826,0.0309586115181446
827,0.022400863468647
828,0.030198523774743
829,0.0343807078897953
830,0.0157713778316974
831,0.0297099538147449
832,0.0087612345814704
833,0.0147515079006552
834,0.0336181856691837
835,0.0205319114029407
836,0.0235169939696788
837,0.0221909340471029
838,0.021783797070384
839,0.0281121991574764
840,0.0528333447873592
841,0.0299548096954822
842,0.0184866860508918
843,0.0175641346722841
844,0.0357051230967044
845,0.0177470054477453
846,0.044338934123516
847,0.0327379442751407
848,0.0269658435136079
849,0.0226154923439025
850,0.0164675749838352
851,0.0227044112980365
852,0.0268256962299346
853,0.0205609574913978
854,0.0194102972745895
855,0.0260280333459377
856,0.0327770635485649
857,0.0314368084073066
858,0.0053693503141403
859,0.0285183116793632
860,0.0257396101951599
861,0.0230760537087917
862,0.0200560688972473
863,0.0247443411499261
864,0.0360045209527015
865,0.0054275980219244
866,0.0240680836141109
867,0.0205129049718379
868,0.0309446658939123
869,0.0318187810480594
870,0.0078088687732815
871,0.0159588288515806
872,0.0142638552933931
873,0.0219131801277399
874,0.0154090747237205
875,0.0329455137252807
876,0.0221862606704235
877,0.0303361490368843
878,0.0282119326293468
879,0.0156145151704549
880,0.0352039188146591
881,0.0193909220397472
882,0.0380518548190593
883,0.0168495289981365
884,0.0327589884400367
885,0.0217393804341554
886,0.0207803882658481
887,0.0257287919521331
888,0.0201967898756265
889,0.0169259719550609
890,0.0112833641469478
891,0.0124811250716447
892,0.0267893150448799
893,0.018049769103527
894,0.026421645656228
895,0.012894288636744
896,0.0300589688122272
897,0.063999131321907
898,0.0301756933331489
899,0.0368988364934921
900,0.0256489887833595
901,0.027167035266757
902,0.0115181747823953
903,0.0158153921365737
904,0.0280879400670528
905,0.0359473749995231
906,0.0211071912199258
907,0.0235820207744836
908,0.0223942436277866
909,0.0212162584066391
910,0.0151875875890254
911,0.0133932251483201
912,0.0150637216866016
913,0.0167279560118913
914,0.02465396001935
915,0.0384901687502861
916,0.0346705950796604
917,0.0273268334567546
918,0.0247932448983192
919,0.0235946215689182
920,0.0224728696048259
921,0.0090293828397989
922,0.023002166301012
923,0.02206926420331
924,0.0172061175107955
925,0.0267625767737627
926,0.0141520136967301
927,0.0433216616511344
928,0.0464571975171566
929,0.0170197933912277
930,0.027203781530261
931,0.0305865779519081
932,0.0330883562564849
933,0.0121580138802528
934,0.0258400458842515
935,0.0119035923853516
936,0.0230632200837135
937,0.0182666033506393
938,0.0166365560144186
939,0.0069919396191835
940,0.0351809486746788
941,0.0194011125713586
942,0.0318503715097904
943,0.0080438023433089
944,0.012133820913732
945,0.0209647789597511
946,0.0294183455407619
947,0.0338197164237499
948,0.0278545934706926
949,0.0192755870521068
950,0.0387460142374038
951,0.0216573309153318
952,0.0214677155017852
953,0.0222487561404705
954,0.0177172180265188
955,0.022764965891838
956,0.0153797566890716
957,0.0241477023810148
958,0.0268222466111183
959,0.018667034804821
960,0.0180333349853754
961,0.0327088609337806
962,0.0278664212673902
963,0.0303470883518457
964,0.0142067307606339
965,0.0181577689945697
966,0.0478703081607818
967,0.0262512434273958
968,0.0199401639401912
969,0.0192579869180917
970,0.0463306829333305
971,0.0299511589109897
972,0.0232486538589
973,0.0121767874807119
974,0.0101134181022644
975,0.0226952508091926
976,0.0232116095721721
977,0.0146925132721662
978,0.0377446040511131
979,0.01851112768054
980,0.030105173587799
981,0.0221801344305276
982,0.0235878322273492
983,0.0222794115543365
984,0.0284490548074245
985,0.023572277277708
986,0.0296536851674318
987,0.0133345611393451
988,0.0172399971634149
989,0.0225282162427902
990,0.0150898853316903
991,0.0123566556721925
992,0.0161894727498292
993,0.0163018815219402
994,0.0182125344872474
995,0.0209510196000337
996,0.0230101309716701
997,0.0355034247040748
998,0.0341620296239852
999,0.0308508723974227
1000,0.0386806800961494
1001,0.0150334313511848
1002,0.0227061696350574
1003,0.0346525833010673
1004,0.0628662258386612
1005,0.0153711624443531
1006,0.0195219051092863
1007,0.0221148915588855
1008,0.0337359011173248
1009,0.0277957078069448
1010,0.0192632488906383
1011,0.075456365942955
1012,0.019763046875596
1013,0.0177903957664966
1014,0.0261756218969821
1015,0.0329337120056152
1016,0.0195290111005306
1017,0.0252083446830511
1018,0.0206373557448387
1019,0.0248612947762012
1020,0.0217288024723529
1021,0.0242720581591129
1022,0.0422328785061836
1023,0.0258994121104478
1024,0.0204633101820945
1025,0.0143196713179349
1026,0.0202210918068885
1027,0.0244596432894468
1028,0.0500273033976554
1029,0.0169284529983997
1030,0.0231697708368301
1031,0.0250684395432472
1032,0.0407442413270473
1033,0.0129295531660318
1034,0.0108576910570263
1035,0.0306401960551738
1036,0.0170890875160694
1037,0.0315422564744949
1038,0.0371253713965415
1039,0.0301100760698318
1040,0.037625066936016
1041,0.0155300693586468
1042,0.0239804163575172
1043,0.0091817481443285
1044,0.0192436818033456
1045,0.0256890822201967
1046,0.0209624003618955
1047,0.0157870277762413
1048,0.0166425555944442
1049,0.0267250537872314
1050,0.0131150260567665
1051,0.03189168125391
1052,0.0267550982534885
1053,0.0293274372816085
1054,0.011888668872416
1055,0.0188598576933145
1056,0.0134540647268295
1057,0.0240102708339691
1058,0.0088513735681772
1059,0.0248644556850194
1060,0.0503551587462425
1061,0.0113396812230348
1062,0.0333999916911125
1063,0.0291480422019958
1064,0.0147203765809535
1065,0.0224981568753719
1066,0.0299104619771242
1067,0.0183721520006656
1068,0.0212818942964077
1069,0.0638729333877563
1070,0.0277470983564853
1071,0.016081728041172
1072,0.02338382974267
1073,0.0443850606679916
1074,0.0164118781685829
1075,0.0232844091951847
1076,0.0320774726569652
1077,0.0338362157344818
1078,0.0220481604337692
1079,0.0090488735586404
1080,0.0336302332580089
1081,0.0099442992359399
1082,0.0288467984646558
1083,0.0218023210763931
1084,0.0136020090430974
1085,0.0347012467682361
1086,0.0346228145062923
1087,0.0264790877699852
1088,0.0167991444468498
1089,0.0258041061460971
1090,0.0348288752138614
1091,0.0225579813122749
1092,0.0295674838125705
1093,0.0187937803566455
1094,0.0185359958559274
1095,0.0129204057157039
1096,0.0395109206438064
1097,0.02665975689888
1098,0.01379956305027
1099,0.0240698531270027
1100,0.021786380559206
1101,0.0296420566737651
1102,0.0312631130218505
1103,0.0152319660410285
1104,0.0143196564167737
1105,0.0095095932483673
1106,0.0193238966166973
1107,0.0078115165233612
1108,0.0256048031151294
1109,0.0144179854542016
1110,0.013006942346692
1111,0.0334429927170276
1112,0.0129037126898765
1113,0.0279700644314289
1114,0.0141646731644868
1115,0.0231988467276096
1116,0.0296505987644195
1117,0.0218779444694519
1118,0.0242583286017179
1119,0.0169951245188713
1120,0.0164200365543365
1121,0.0464921444654464
1122,0.0096911508589982
1123,0.0247240141034126
1124,0.0143730184063315
1125,0.0326396822929382
1126,0.0236879251897335
1127,0.0226032007485628
1128,0.0229424014687538
1129,0.0175661295652389
1130,0.0250213723629713
1131,0.0125406589359045
1132,0.0143844876438379
1133,0.032430712133646
1134,0.0288858115673065
1135,0.0201567821204662
1136,0.022504948079586
1137,0.031531386077404
1138,0.0304715242236852
1139,0.043727770447731
1140,0.0110239312052726
1141,0.0198946446180343
1142,0.0299801342189311
1143,0.0187410172075033
1144,0.0108145354315638
1145,0.0159986428916454
1146,0.030876874923706
1147,0.0240909364074468
1148,0.0141800139099359
1149,0.0170830860733985
1150,0.0133562814444303
1151,0.013712853193283
1152,0.0230798162519931
1153,0.0219975002110004
1154,0.0192265752702951
1155,0.038147248327732
1156,0.0089322384446859
1157,0.019481785595417
1158,0.009916927665472
1159,0.019199488684535
1160,0.0217673778533935
1161,0.0220308974385261
1162,0.0152913061901927
1163,0.0243800207972526
1164,0.0099524110555648
1165,0.0264923516660928
1166,0.0290082842111587
1167,0.019313558936119
1168,0.01668331772089
1169,0.0345752015709877
1170,0.0259330309927463
1171,0.0205517448484897
1172,0.0247587524354457
1173,0.0162686333060264
1174,0.029722785577178
1175,0.0292426869273185
1176,0.0238856822252273
1177,0.0142250191420316
1178,0.0316597446799278
1179,0.0217384919524192
1180,0.0357741452753543
1181,0.0198047440499067
1182,0.0207241401076316
1183,0.0486276894807815
1184,0.0249478742480278
1185,0.0242921914905309
1186,0.0260620452463626
1187,0.0210438910871744
1188,0.032488714903593
1189,0.0187285616993904
1190,0.0411734655499458
1191,0.0158670842647552
1192,0.0203006155788898
1193,0.0262261480093002
1194,0.018453873693943
1195,0.0233009606599807
1196,0.0242305248975753
1197,0.0260613858699798
1198,0.0426238551735878
1199,0.0176587030291557
1200,0.0350617840886116
1201,0.0230597704648971
1202,0.0239402875304222
1203,0.022607646882534
1204,0.0231826491653919
1205,0.0038768316153436
1206,0.0142564848065376
1207,0.0173430256545543
1208,0.0286759790033102
1209,0.0147471586242318
1210,0.0342124998569488
1211,0.0270490832626819
1212,0.0331869795918464
1213,0.0193968452513217
1214,0.0129461782053112
1215,0.0211716555058956
1216,0.0150917749851942
1217,0.0245167613029479
1218,0.0261852275580167
1219,0.0459258928894996
1220,0.0251672901213169
1221,0.0142618967220187
1222,0.0158549752086401
1223,0.0150573011487722
1224,0.0244570448994636
1225,0.0149070937186479
1226,0.0202195718884468
1227,0.0284876078367233
1228,0.0222592838108539
1229,0.0161254741251468
1230,0.012148005887866
1231,0.0135488677769899
1232,0.0144482403993606
1233,0.0215055122971534
1234,0.0126152392476797
1235,0.0242903232574462
1236,0.0144460294395685
1237,0.0248646643012762
1238,0.0102563314139842
1239,0.0178985744714736
1240,0.0182185135781765
1241,0.018537888303399
1242,0.0308141522109508
1243,0.025601852685213
1244,0.0158232748508453
1245,0.0185268297791481
1246,0.0129769220948219
1247,0.0120455473661422
1248,0.0349909253418445
1249,0.040837824344635
1250,0.0217137932777404
1251,0.0261338613927364
1252,0.0236750319600105
1253,0.0291761755943298
1254,0.0233092885464429
1255,0.0171247422695159
1256,0.042855892330408
1257,0.0131908562034368
1258,0.0173986330628395
